Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu2458,Zotu2458,,other,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,uncultured_Desulfobulbus,Zotu2458,0.00015,11,13,24
Zotu2459,Zotu2459,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,NA,Zotu2459,0.000102,10,6,16
Zotu1398,Zotu1398,,other,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_13,Subgroup_13,Subgroup_13,uncultured_Acidobacterium,Zotu1398,0.000178,1,0,1
Zotu2475,Zotu2475,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,MAT-CR-H6-H10,MAT-CR-H6-H10,uncultured_bacterium,Zotu2475,0.00011,1,1,2
Zotu2484,Zotu2484,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu2484,0.000135,12,13,25
Zotu2485,Zotu2485,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,Zotu2485,0.000104,7,7,14
Zotu2494,Zotu2494,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA,NA,Zotu2494,0.000116,47,39,86
Zotu25,Zotu25,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu25,0.003689,2,2,4
Zotu251,Zotu251,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu251,0.000726,86,64,150
Zotu253,Zotu253,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu253,0.00158,6,6,12
Zotu1231,Zotu1231,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_saccharobutylicum,Zotu1231,0.000297,1,0,1
Zotu1530,Zotu1530,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_8,uncultured_bacterium,Zotu1530,0.00019,7,0,7
Zotu2533,Zotu2533,,other,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Lenti-02,Lenti-02,metagenome,Zotu2533,0.000107,7,11,18
Zotu255,Zotu255,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,uncultured_Spirochaetes,Zotu255,0.000903,3,6,9
Zotu256,Zotu256,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,uncultured_bacterium,Zotu256,0.001069,2,1,3
