Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu145,Zotu145,,other,Bacteria,Bacteroidota,SJA-28,SJA-28,SJA-28,SJA-28,uncultured_bacterium,Zotu145,0.000143,1,0,1
Zotu662,Zotu662,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus_Methylospira,uncultured_bacterium,Zotu662,0.000249,0,1,1
Zotu1089,Zotu1089,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_Stigmatella,Zotu1089,0.000215,1,0,1
Zotu664,Zotu664,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Salinispira,metagenome,Zotu664,0.000226,0,2,2
Zotu679,Zotu679,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu679,0.000216,1,3,4
Zotu6790,Zotu6790,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,uncultured,uncultured_bacterium,Zotu6790,0.00012,10,51,61
Zotu68,Zotu68,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Zotu68,0.002091,2,27,29
Zotu682,Zotu682,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu682,0.0002,1,4,5
Zotu6852,Zotu6852,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,NA,NA,NA,Zotu6852,0.001051,13,78,91
Zotu69,Zotu69,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,MM2,uncultured_bacterium,Zotu69,0.001194,7,24,31
Zotu691,Zotu691,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,uncultured,uncultured_bacterium,Zotu691,0.000247,2,2,4
Zotu699,Zotu699,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu699,0.000184,0,3,3
Zotu7,Zotu7,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,uncultured,uncultured_bacterium,Zotu7,0.0359,6,26,32
Zotu70,Zotu70,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu70,0.00215,3,19,22
Zotu700,Zotu700,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu700,0.00061,7,55,62
Zotu708,Zotu708,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA,NA,Zotu708,0.00024,1,1,2
Zotu710,Zotu710,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomicrobium,uncultured_bacterium,Zotu710,0.000247,0,1,1
Zotu711,Zotu711,,other,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,uncultured_prokaryote,Zotu711,0.000122,0,5,5
Zotu714,Zotu714,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu714,0.000684,7,67,74
Zotu716,Zotu716,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu716,0.000176,0,2,2
Zotu724,Zotu724,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu724,0.000238,1,8,9
Zotu726,Zotu726,,other,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,NA,NA,Zotu726,0.0002,0,1,1
Zotu73,Zotu73,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu73,0.007126,8,76,84
