Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu132,Zotu132,,other,Bacteria,Bacteroidota,SJA-28,SJA-28,SJA-28,SJA-28,uncultured_bacterium,Zotu132,0.000316,102,13,115
Zotu1136,Zotu1136,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Roseimarinus,uncultured_bacterium,Zotu1136,0.000225,11,0,11
Zotu13236,Zotu13236,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu13236,0.000984,48,12,60
Zotu1324,Zotu1324,,other,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,uncultured,NA,Zotu1324,0.000109,4,1,5
Zotu1315,Zotu1315,,other,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,NA,NA,Zotu1315,0.000185,1,0,1
Zotu133,Zotu133,,other,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,uncultured_bacterium,Zotu133,0.0003,40,4,44
Zotu1331,Zotu1331,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,uncultured_bacterium,Zotu1331,0.000132,10,3,13
Zotu1339,Zotu1339,,other,Bacteria,Actinobacteriota,Coriobacteriia,CG2-30-50-142,CG2-30-50-142,CG2-30-50-142,Actinobacteria_bacterium,Zotu1339,0.000128,1,1,2
Zotu1323,Zotu1323,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu1323,0.000354,7,0,7
Zotu135,Zotu135,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,uncultured_soil,Zotu135,0.000657,50,11,61
Zotu1134,Zotu1134,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium,Zotu1134,0.000213,11,0,11
Zotu1358,Zotu1358,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Zotu1358,0.000154,25,7,32
Zotu1359,Zotu1359,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu1359,0.000151,3,2,5
Zotu129,Zotu129,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu129,0.001397,2,0,2
Zotu1365,Zotu1365,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu1365,0.000206,3,2,5
Zotu13666,Zotu13666,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Zotu13666,0.000138,15,3,18
Zotu13667,Zotu13667,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu13667,0.00023,27,11,38
Zotu13670,Zotu13670,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_soil,Zotu13670,0.000247,8,3,11
Zotu13684,Zotu13684,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,uncultured,NA,Zotu13684,0.000142,41,14,55
Zotu13688,Zotu13688,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Zotu13688,0.000151,19,6,25
Zotu137,Zotu137,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu137,0.000177,30,1,31
Zotu13752,Zotu13752,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu13752,0.000171,8,6,14
Zotu138,Zotu138,,other,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,uncultured,uncultured,uncultured_bacterium,Zotu138,0.000268,4,1,5
Zotu125,Zotu125,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thioalkalispira-Sulfurivermis,uncultured_bacterium,Zotu125,0.000199,7,0,7
Zotu1382,Zotu1382,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,uncultured_bacterium,Zotu1382,0.000141,3,2,5
Zotu1386,Zotu1386,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu1386,0.000242,40,10,50
Zotu1389,Zotu1389,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,Methylomonas_sp.,Zotu1389,0.000102,4,2,6
