Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu1631,Zotu1631,,other,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_Verrucomicrobia,Zotu1631,0.000114,1,0,1
Zotu722,Zotu722,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,NA,Zotu722,0.000219,4,14,18
Zotu723,Zotu723,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,Zotu723,0.000322,4,9,13
Zotu729,Zotu729,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thioalkalispira-Sulfurivermis,NA,Zotu729,0.000279,0,2,2
Zotu401,Zotu401,,other,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA,Zotu401,0.000511,1,0,1
Zotu730,Zotu730,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu730,0.000295,7,34,41
Zotu735,Zotu735,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,NA,Zotu735,0.000291,0,3,3
Zotu737,Zotu737,,other,Bacteria,Actinobacteriota,Acidimicrobiia,uncultured,uncultured,uncultured,NA,Zotu737,0.000231,13,87,100
Zotu739,Zotu739,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,uncultured_bacterium,Zotu739,0.000295,6,24,30
Zotu74,Zotu74,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu74,0.001906,19,125,144
Zotu740,Zotu740,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,uncultured_Spirochaetes,Zotu740,0.00031,12,62,74
Zotu741,Zotu741,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu741,0.000313,1,2,3
Zotu745,Zotu745,,other,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA,Zotu745,0.00028,13,82,95
Zotu746,Zotu746,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_bacterium,Zotu746,0.000261,2,4,6
Zotu747,Zotu747,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu747,0.000262,24,113,137
Zotu749,Zotu749,,other,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Devosia,Zotu749,0.000292,0,1,1
Zotu289,Zotu289,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu289,0.000758,1,0,1
Zotu7497,Zotu7497,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA,NA,Zotu7497,0.000108,1,4,5
Zotu1332,Zotu1332,,other,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,NA,Zotu1332,0.00013,1,0,1
Zotu750,Zotu750,,other,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,Zotu750,0.000302,2,18,20
Zotu265,Zotu265,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,NA,Zotu265,0.000766,1,0,1
Zotu751,Zotu751,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu751,0.000279,4,35,39
Zotu7563,Zotu7563,,other,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus,uncultured_bacterium,Zotu7563,0.00056,0,2,2
Zotu757,Zotu757,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,uncultured_bacterium,Zotu757,0.000156,1,3,4
Zotu758,Zotu758,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_12,uncultured_bacterium,Zotu758,0.000216,4,19,23
Zotu759,Zotu759,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,uncultured_Syntrophobacteraceae,Zotu759,0.000335,0,2,2
Zotu760,Zotu760,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,uncultured_bacterium,Zotu760,0.000664,1,11,12
Zotu764,Zotu764,,other,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus,uncultured_bacterium,Zotu764,0.000262,7,41,48
Zotu765,Zotu765,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Zotu765,0.000121,0,2,2
Zotu766,Zotu766,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium,Zotu766,0.000238,4,49,53
Zotu767,Zotu767,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA,Zotu767,0.000215,2,23,25
Zotu77,Zotu77,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu77,0.00241,4,19,23
Zotu770,Zotu770,,other,Bacteria,NA,NA,NA,NA,NA,NA,Zotu770,0.000286,7,41,48
Zotu774,Zotu774,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu774,0.000107,0,3,3
Zotu775,Zotu775,,other,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Sporacetigenium,uncultured_bacterium,Zotu775,0.000184,0,1,1
Zotu776,Zotu776,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA,Zotu776,0.000358,6,27,33
Zotu777,Zotu777,,other,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Syntrophaceae,Syntrophus,NA,Zotu777,0.000373,6,24,30
Zotu778,Zotu778,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu778,0.000289,12,64,76
Zotu779,Zotu779,,other,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_soil,Zotu779,0.000242,9,54,63
Zotu78,Zotu78,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia_violaceinigra,Zotu78,0.000132,1,1,2
Zotu781,Zotu781,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA,Zotu781,0.000311,4,29,33
Zotu783,Zotu783,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu783,0.000186,10,64,74
Zotu785,Zotu785,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,uncultured,uncultured_soil,Zotu785,0.000275,12,76,88
Zotu789,Zotu789,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu789,0.000276,0,13,13
Zotu79,Zotu79,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,Zotu79,0.000798,13,101,114
Zotu791,Zotu791,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,uncultured_soil,Zotu791,0.000335,0,1,1
Zotu795,Zotu795,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9,uncultured_bacterium,Zotu795,0.000195,0,4,4
Zotu799,Zotu799,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_12,Clostridium_magnum,Zotu799,0.000121,0,3,3
Zotu80,Zotu80,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu80,0.002348,10,51,61
Zotu800,Zotu800,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,NA,Zotu800,0.000221,3,54,57
Zotu802,Zotu802,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu802,0.000266,8,32,40
Zotu8030,Zotu8030,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Pleomorphomonas,uncultured_bacterium,Zotu8030,0.000274,0,3,3
Zotu807,Zotu807,,other,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,Zotu807,0.000176,5,35,40
Zotu808,Zotu808,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,NA,Zotu808,0.00024,3,55,58
Zotu809,Zotu809,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu809,0.000577,21,135,156
Zotu81,Zotu81,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu81,0.002847,10,110,120
Zotu811,Zotu811,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,NA,Zotu811,0.000238,0,5,5
Zotu812,Zotu812,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_prokaryote,Zotu812,0.000326,0,1,1
Zotu813,Zotu813,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,uncultured_prokaryote,Zotu813,0.000245,5,65,70
Zotu814,Zotu814,,other,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Devosia,Zotu814,0.000393,0,2,2
Zotu815,Zotu815,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_Gemmatimonadaceae,Zotu815,0.000197,13,56,69
Zotu817,Zotu817,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,Zotu817,0.000227,1,16,17
Zotu82,Zotu82,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,NA,Zotu82,0.00267,1,3,4
Zotu820,Zotu820,,other,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA,Zotu820,0.000216,0,5,5
Zotu822,Zotu822,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu822,0.000344,0,4,4
Zotu8276,Zotu8276,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu8276,0.000317,14,122,136
Zotu832,Zotu832,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu832,0.000389,0,1,1
Zotu835,Zotu835,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium,Zotu835,0.000261,0,5,5
Zotu1874,Zotu1874,,other,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA,Zotu1874,0.000123,1,0,1
Zotu829,Zotu829,,other,Bacteria,Myxococcota,Polyangia,UASB-TL25,UASB-TL25,UASB-TL25,uncultured_bacterium,Zotu829,0.000255,1,0,1
Zotu837,Zotu837,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacterales,BBMC-4,uncultured_soil,Zotu837,0.000112,0,7,7
Zotu838,Zotu838,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,uncultured_bacterium,Zotu838,0.000241,8,56,64
Zotu1838,Zotu1838,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu1838,0.000117,1,0,1
Zotu84,Zotu84,,other,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_bacterium,Zotu84,0.002173,14,131,145
Zotu840,Zotu840,,other,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,uncultured_Bellilinea,Zotu840,0.000226,0,1,1
Zotu841,Zotu841,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,NA,Zotu841,0.000256,7,38,45
Zotu844,Zotu844,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_delta,Zotu844,0.000279,10,88,98
Zotu850,Zotu850,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu850,0.000254,0,1,1
Zotu786,Zotu786,,other,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,uncultured_bacterium,Zotu786,0.000355,1,0,1
Zotu852,Zotu852,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,uncultured_Thermaerobacter,Zotu852,0.000308,7,104,111
Zotu853,Zotu853,,other,Bacteria,Myxococcota,Polyangia,UASB-TL25,UASB-TL25,UASB-TL25,uncultured_bacterium,Zotu853,0.000244,0,23,23
Zotu854,Zotu854,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,uncultured_bacterium,Zotu854,0.000151,4,21,25
Zotu856,Zotu856,,other,Bacteria,Chloroflexi,Anaerolineae,uncultured,uncultured,uncultured,uncultured_Chloroflexi,Zotu856,0.00014,9,49,58
Zotu857,Zotu857,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,Zotu857,0.000182,0,5,5
Zotu858,Zotu858,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu858,0.00011,3,14,17
Zotu86,Zotu86,,other,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,Zotu86,0.002427,17,114,131
Zotu861,Zotu861,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_soil,Zotu861,0.000211,6,78,84
Zotu866,Zotu866,,other,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,NA,Zotu866,0.000226,4,32,36
Zotu868,Zotu868,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_delta,Zotu868,0.000185,8,77,85
Zotu87,Zotu87,,other,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,NA,Zotu87,0.002055,0,1,1
Zotu870,Zotu870,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6,uncultured_bacterium,Zotu870,0.000274,6,25,31
Zotu871,Zotu871,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu871,0.000317,4,68,72
Zotu874,Zotu874,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Citrifermentans,uncultured_Desulfuromonadales,Zotu874,0.000257,3,49,52
Zotu1608,Zotu1608,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,uncultured_bacterium,Zotu1608,0.000118,1,0,1
Zotu876,Zotu876,,other,Bacteria,NA,NA,NA,NA,NA,NA,Zotu876,0.00085,12,133,145
Zotu877,Zotu877,,other,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_actinobacterium,Zotu877,0.000229,5,80,85
Zotu88,Zotu88,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,uncultured_bacterium,Zotu88,0.001982,0,2,2
Zotu882,Zotu882,,other,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,Zotu882,0.00024,3,33,36
Zotu883,Zotu883,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus_Methylospira,uncultured_bacterium,Zotu883,0.000521,0,6,6
Zotu1821,Zotu1821,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,uncultured_bacterium,Zotu1821,0.000261,1,0,1
Zotu1876,Zotu1876,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus_Methylospira,uncultured_bacterium,Zotu1876,0.000167,1,0,1
Zotu2436,Zotu2436,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus_Methylospira,uncultured_bacterium,Zotu2436,0.000164,1,0,1
Zotu884,Zotu884,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,NA,Zotu884,0.000172,7,96,103
Zotu887,Zotu887,,other,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,Zotu887,0.000163,2,10,12
Zotu888,Zotu888,,other,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,CCD24,CCD24,NA,Zotu888,0.000241,11,104,115
Zotu433,Zotu433,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,uncultured_bacterium,Zotu433,0.000483,2,0,2
Zotu889,Zotu889,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu889,0.000189,0,9,9
Zotu89,Zotu89,,other,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,uncultured_bacterium,Zotu89,0.002089,4,68,72
Zotu890,Zotu890,,other,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,uncultured_Bellilinea,Zotu890,0.000247,4,35,39
Zotu73,Zotu73,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu73,0.000105,1,0,1
Zotu893,Zotu893,,other,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,NA,Zotu893,0.000208,5,100,105
Zotu896,Zotu896,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,NA,Zotu896,0.00031,4,103,107
Zotu898,Zotu898,,other,Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,uncultured_bacterium,Zotu898,0.000159,12,84,96
Zotu9,Zotu9,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,NA,Zotu9,0.003016,0,1,1
Zotu900,Zotu900,,other,Bacteria,Chloroflexi,SHA-26,SHA-26,SHA-26,SHA-26,uncultured_bacterium,Zotu900,0.000259,1,2,3
Zotu902,Zotu902,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,NA,Zotu902,0.000176,2,5,7
Zotu907,Zotu907,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu907,0.000488,0,2,2
Zotu9076,Zotu9076,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu9076,0.000142,7,111,118
Zotu908,Zotu908,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,uncultured_bacterium,Zotu908,0.000157,0,1,1
Zotu1080,Zotu1080,,other,Bacteria,TA06,TA06,TA06,TA06,TA06,uncultured_soil,Zotu1080,0.000117,1,0,1
Zotu909,Zotu909,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu909,0.00017,0,5,5
Zotu91,Zotu91,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu91,0.001515,8,125,133
Zotu910,Zotu910,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,uncultured_bacterium,Zotu910,0.000219,2,35,37
Zotu911,Zotu911,,other,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfoprunum,uncultured_bacterium,Zotu911,0.00017,6,74,80
Zotu912,Zotu912,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,uncultured_soil,Zotu912,0.000289,3,67,70
Zotu919,Zotu919,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,NA,Zotu919,0.000236,1,18,19
Zotu92,Zotu92,,other,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,uncultured_bacterium,Zotu92,0.000776,0,7,7
Zotu195,Zotu195,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,uncultured,metagenome,Zotu195,0.000649,1,0,1
Zotu921,Zotu921,,other,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,metagenome,Zotu921,0.000267,7,119,126
Zotu922,Zotu922,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu922,0.000164,0,72,72
Zotu924,Zotu924,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,uncultured_bacterium,Zotu924,0.00019,5,46,51
Zotu9243,Zotu9243,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,uncultured_bacterium,Zotu9243,0.000528,7,139,146
Zotu925,Zotu925,,other,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,NA,Zotu925,0.000214,3,128,131
Zotu926,Zotu926,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,NA,Zotu926,0.000302,0,6,6
Zotu93,Zotu93,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,NA,Zotu93,0.00146,4,87,91
Zotu931,Zotu931,,other,Bacteria,Chloroflexi,NLS2-31,NLS2-31,NLS2-31,NLS2-31,uncultured_bacterium,Zotu931,0.000244,0,5,5
Zotu933,Zotu933,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,uncultured_bacterium,Zotu933,0.000141,3,21,24
Zotu934,Zotu934,,other,Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,uncultured_delta,Zotu934,0.000165,2,22,24
Zotu935,Zotu935,,other,Bacteria,Myxococcota,Polyangia,UASB-TL25,UASB-TL25,UASB-TL25,uncultured_bacterium,Zotu935,0.000207,0,2,2
Zotu937,Zotu937,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,NA,Zotu937,0.000221,0,16,16
Zotu939,Zotu939,,other,Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,uncultured_prokaryote,Zotu939,0.000178,0,1,1
Zotu941,Zotu941,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,Zotu941,0.000193,0,5,5
Zotu942,Zotu942,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,Ignavibacteria_bacterium,Zotu942,0.00013,0,5,5
Zotu944,Zotu944,,other,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA,Zotu944,0.000209,2,36,38
Zotu945,Zotu945,,other,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Zotu945,0.000221,3,115,118
Zotu946,Zotu946,,other,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,NA,Zotu946,0.000206,0,1,1
Zotu948,Zotu948,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Gemmatimonadetes_bacterium,Zotu948,0.000174,0,1,1
Zotu9486,Zotu9486,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu9486,0.000119,4,138,142
Zotu949,Zotu949,,other,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,uncultured,uncultured_bacterium,Zotu949,0.000152,0,4,4
Zotu95,Zotu95,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu95,0.001163,5,118,123
Zotu952,Zotu952,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,NA,Zotu952,0.000189,2,84,86
Zotu955,Zotu955,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu955,0.00023,0,1,1
Zotu956,Zotu956,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomicrobium,uncultured_gamma,Zotu956,0.000257,0,6,6
Zotu957,Zotu957,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA,Zotu957,0.000161,0,71,71
Zotu96,Zotu96,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Zotu96,0.00014,0,3,3
Zotu963,Zotu963,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sulfuricellaceae,Ferritrophicum,uncultured_bacterium,Zotu963,0.000344,0,56,56
Zotu966,Zotu966,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,NA,Zotu966,0.000239,3,118,121
Zotu967,Zotu967,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,uncultured_bacterium,Zotu967,0.000518,0,32,32
Zotu970,Zotu970,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,LD1-PB3,LD1-PB3,LD1-PB3,uncultured_soil,Zotu970,0.000211,2,91,93
Zotu971,Zotu971,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu971,0.000232,0,1,1
Zotu975,Zotu975,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,uncultured_bacterium,Zotu975,0.000159,1,41,42
Zotu980,Zotu980,,other,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,Zotu980,0.000148,0,79,79
