Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu288,Zotu288,,other,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca,uncultured_bacterium,Zotu288,0.000741,48,30,78
Zotu1410,Zotu1410,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,Zotu1410,0.000111,3,0,3
Zotu1907,Zotu1907,,other,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_organism,Zotu1907,0.000113,1,0,1
Zotu2888,Zotu2888,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu2888,0.000162,2,3,5
Zotu289,Zotu289,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu289,0.00087,5,5,10
Zotu2091,Zotu2091,,other,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,NA,Zotu2091,0.000119,4,0,4
Zotu29,Zotu29,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,NA,Zotu29,0.002596,0,1,1
Zotu208,Zotu208,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,NA,Zotu208,0.000627,5,0,5
Zotu290,Zotu290,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu290,0.000408,4,1,5
Zotu291,Zotu291,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,NA,Zotu291,0.001287,31,31,62
Zotu292,Zotu292,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Zotu292,0.000681,77,39,116
Zotu294,Zotu294,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu294,0.000709,1,2,3
Zotu296,Zotu296,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,uncultured_bacterium,Zotu296,0.000188,1,6,7
Zotu297,Zotu297,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,NA,Zotu297,0.001298,19,9,28
Zotu2993,Zotu2993,,other,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia,NA,Zotu2993,0.000121,24,7,31
Zotu3,Zotu3,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu3,0.022746,19,31,50
Zotu300,Zotu300,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Zotu300,0.000606,100,78,178
Zotu301,Zotu301,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu301,0.000761,5,2,7
Zotu1303,Zotu1303,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu1303,0.000155,1,0,1
