"","SampleID","observed_otu","evenness","Shannon","ACE","Simpson","Fisher","Chao1"
"74","E1_NRS_Def1_2","2595.44","47.1422914470855","6.13766016991438","4096.68490294694","0.978767747076965","904.741914643033","3903.83261804067"
"75","E1_NRS_Def1_3","2833.04","129.307293013261","6.68322761162351","4180.64040927717","0.992256658049026","1032.07040092739","4031.41586678558"
"76","E1_NRS_Def3_1","2720.12","202.270851679572","6.69920762936922","3890.58537726304","0.995052333324523","970.569792461193","3688.1031531596"
"77","E1_NRS_Def3_2","2847.68","105.896308909947","6.47379766559804","4910.97140754614","0.990548908147436","1040.20353302804","4644.19182391915"
"78","E1_NRS_Def3_3","2909.49","179.911418713386","6.69809777855633","4707.02657407264","0.994436551434114","1074.75602696401","4456.17285253922"
"79","E1_NRS_Def5_1","2802.69","199.008343420511","6.67930010927193","4308.09110219553","0.994971467569679","1015.36036583104","4063.00958654496"
"80","E1_NRS_Def5_2","2866.69","161.725855930647","6.65779445884718","4587.04474763862","0.993811229344534","1050.7540441012","4331.36511946639"
"81","E1_NRS_Def5_3","2785.73","191.237515986013","6.69878246679211","4055.04566315764","0.994766978710386","1006.0916899527","3830.82202432642"
"82","E1_NRS_Def7_1","2491.91","163.007163350959","6.55372301809612","3470.64483649248","0.99385739001417","851.702007191081","3295.50484712538"
"83","E1_NRS_Def7_2","2832.33","161.784929148748","6.6555814055877","4514.61262023955","0.993811165802206","1031.68729450462","4282.66137794549"
"84","E1_NRS_Def7_3","2757.5","132.484751076448","6.55716945474375","4354.77742456554","0.992442652639282","990.731141625716","4097.83193395849"
"85","E1_NRS_Int1_1","3116.54","202.284221063899","6.83832048295123","4943.90092001698","0.995051483910501","1194.63369809656","4726.13058787681"
"86","E1_NRS_Int1_2","2802.44","129.251127339186","6.56032657173585","4442.21294904994","0.992256015014822","1015.24697474274","4280.25773789854"
"87","E1_NRS_Int1_3","3015.25","156.350420604844","6.79425487843041","4598.35546699221","0.993598165456869","1135.19575518259","4438.22392919432"
"88","E1_NRS_Int3_1","2944.76","176.033457798133","6.68108488485321","4760.15512040653","0.994313787744082","1094.74804900937","4522.59171551661"
"89","E1_NRS_Int3_2","2926.27","139.773078470948","6.57349764402857","5104.27963935942","0.992839083668472","1084.24867384371","4829.91411414611"
"90","E1_NRS_Int3_3","3205.82","241.777303520476","6.89015331506734","5384.76180849645","0.995860577936327","1248.30159868776","5094.27889070572"
"91","E1_NRS_Int5_1","2848.74","241.923281231865","6.84955056121807","3984.41546021943","0.995862275967881","1040.76298072661","3803.73284720833"
"92","E1_NRS_Int5_2","2382.74","108.465980213495","6.35996817420409","3238.44427156322","0.99077208491172","797.355264804569","3067.70428644229"
"93","E1_NRS_Int5_3","2538.34","96.8931109028819","6.33911085979719","3962.84472037662","0.989668358472311","875.304521427138","3765.43681106596"
"94","E1_NRS_Int7_1","2659.65","152.069920624754","6.58623562016716","3906.57837292821","0.993417871356866","938.370352706534","3692.52007066219"
"95","E1_NRS_Int7_2","2523.97","172.864758054144","6.55754278923058","3504.96062191266","0.994210321275101","867.97270628638","3341.71225355823"
"96","E1_NRS_Int7_3","2381.27","133.417330885305","6.43573373475122","3246.24553752605","0.992498014025677","796.637797490615","3089.07950924096"
"97","E1_unplanted_soil_1","3380.64","93.8494279500956","6.74983123019005","6189.78889652848","0.98933270824674","1356.98216083823","5906.73085215344"
"98","E1_unplanted_soil_3","3320.16","252.633126402566","7.00572703619533","5682.77905557349","0.996037197289668","1318.81856495021","5482.27332266177"
"99","E1_unplanted_soil_4","3442.81","103.671594326248","6.82706487254911","6111.93313429155","0.990337462553667","1396.78084421672","5816.26785593674"
"100","E1_unplanted_soil_6","3275.6","144.226139892354","6.83507174939652","5922.64013238202","0.993056104083821","1291.11586864694","5623.59318279508"
"101","E2_MRE_Def2_1","2072.37","79.828547732402","5.76996783146605","3788.45819405482","0.987466766798048","651.468631751955","3559.37929474243"
"102","E2_MRE_Def2_2","2159.81","67.4135880872556","5.85913914907408","3709.175000672","0.985151352671255","691.32156449476","3478.21797200213"
"103","E2_MRE_Def2_3","2357.51","56.4344839490611","5.74866887633384","4359.17714185832","0.982271565052727","785.041351866325","4091.75996439191"
"104","E2_MRE_Def3_1","2241.38","94.5762929974242","6.01589193180064","3622.60900349425","0.989420915618491","729.355459267904","3413.05625090264"
"105","E2_MRE_Def3_2","1884.49","51.1621435917741","5.45622539418079","3380.16551354354","0.980445483405764","569.194268942138","3182.65824643479"
"106","E2_MRE_Def3_3","2082.48","91.3226118709608","5.90006770697686","3462.82973414823","0.989045732506736","656.025198997487","3255.29508793501"
"107","E2_MRE_Def4_1","1997.75","62.3566983257086","5.57874807782104","3563.34659939825","0.983956312188929","618.255132970423","3364.36776730151"
"108","E2_MRE_Def4_2","2011.3","43.1758023536863","5.45093496081722","3649.74367639502","0.976829391357108","624.252453500822","3424.30004062686"
"109","E2_MRE_Def4_3","1799.31","58.5937574123709","5.5000034365903","3012.89838617776","0.982922805863376","533.364538827589","2859.02372069454"
"110","E2_MRE_Def5_1","1763.63","51.5698254360517","5.47455609338359","2715.46957014908","0.980598315095512","518.620108986942","2556.20031684881"
"111","E2_MRE_Def5_2","1532.06","72.0706322214669","5.56679164080823","2046.98488427112","0.986119200301743","426.816048984009","2015.59159853444"
"112","E2_MRE_Def5_3","1847.01","104.783024250317","5.78508508572991","3155.27674252269","0.990453074368786","553.314327294907","3011.41498955059"
"113","E2_MRE_Int2_1","1888.68","50.3984148495096","5.43793924525429","3456.65377784943","0.980148877020545","570.988797588754","3220.51629617563"
"114","E2_MRE_Int2_2","2020.96","60.978819548822","5.65230018853789","3545.65454581465","0.983593740813382","628.515839114595","3361.37714614044"
"115","E2_MRE_Int2_3","2204.69","68.1120152542365","5.72270482262643","4116.81345255589","0.985312443713212","712.146807173816","3856.47022870909"
"116","E2_MRE_Int3_1","1618.18","22.0734850517463","4.99173544076106","3060.24539890065","0.954672717560116","460.192132268439","2885.78782859419"
"117","E2_MRE_Int3_2","1511.13","58.5825616711535","5.41727220959436","2003.22006035622","0.982923959183187","418.841437581316","1903.45018258465"
"118","E2_MRE_Int3_3","1808.07","26.9004702270605","5.17957723294266","3371.46868220707","0.962806945542884","537.011897628196","3199.74917359203"
"119","E2_MRE_Int4_1","2275.94","70.6952500672349","5.88650140822195","3738.82699968761","0.985848790613156","745.747996147366","3530.21393162298"
"120","E2_MRE_Int4_2","1854.38","71.8434803529062","5.59213810672297","3353.14210911299","0.986075783545607","556.425284367475","3135.33318146636"
"121","E2_MRE_Int4_3","1765.67","44.91842822613","5.24043343555872","3355.20187510272","0.977726760013976","519.463561950894","3121.6549793869"
"122","E2_MRE_Int5_1","2052.88","67.6636896977872","5.6329450518585","3793.14992057788","0.985214549764836","642.716978713302","3565.39816629365"
"123","E2_MRE_Int5_2","1875.65","47.9283140785635","5.47217539806221","3351.23549919763","0.979121240749453","565.444760203404","3188.72289516954"
"124","E2_MRE_Int5_3","2332.77","90.1146504897799","5.94011378998152","4158.27648329675","0.988897881190351","773.035874106861","3899.22836611147"
"125","E2_MRS_Def2_1","3441.71","169.385891668703","7.02877617511198","5514.42842994123","0.994087407579155","1396.07095824785","5244.32620032733"
"126","E2_MRS_Def2_2","3254.29","127.633687619291","6.89772290712695","5404.94578807416","0.992153253440891","1277.93934707443","5111.38559328115"
"127","E2_MRS_Def2_3","3471.08","156.553602621399","7.02461381114142","5811.19975677619","0.993599511527643","1415.07178925773","5533.05128679787"
"128","E2_MRS_Def3_1","3353.01","186.12397656686","6.99254838854431","5516.45395185604","0.994616141612557","1339.49460452549","5232.70352900512"
"129","E2_MRS_Def3_2","3198.15","151.304989441513","6.8645194628345","5278.73690008921","0.993382158178812","1243.6538548852","5048.51349529424"
"130","E2_MRS_Def3_3","3140.34","180.015930757109","6.94845833116311","4757.44968539354","0.994435172176191","1208.80745290625","4540.25502539373"
"131","E2_MRS_Def4_1","3415.21","196.075133261518","7.02143590989783","5677.98298230781","0.994893350507285","1379.00365559319","5424.04129790499"
"132","E2_MRS_Def4_2","3342.94","182.495769217325","6.9597592598245","5638.99272350844","0.994512568325205","1333.13143373123","5410.22618565089"
"133","E2_MRS_Def4_3","3253.71","171.563332605624","6.91563899883005","5406.79117445093","0.994161063846194","1277.58571086754","5196.32501706933"
"134","E2_MRS_Def5_1","3576.19","333.029146167139","7.13240892858703","6033.87786333935","0.996994754425915","1484.27619022978","5741.65651451037"
"135","E2_MRS_Def5_2","3344.71","266.208281092641","7.04201230960037","5340.62352587356","0.996239339065267","1334.23515130777","5070.24985873148"
"136","E2_MRS_Def5_3","3728.83","376.484794514904","7.23578336414593","6403.74399319842","0.997340889224176","1588.03897641686","6062.79910134728"
"137","E2_MRS_Int2_1","3255.42","199.990199796415","6.94545734228789","5369.33072980766","0.994993081165249","1278.64494907641","5112.93557142955"
"138","E2_MRS_Int2_2","3300.05","191.483331264437","6.97550690198987","5277.5341740139","0.994770437519331","1306.27879905116","5040.60691024716"
"139","E2_MRS_Int2_3","3262.34","209.788823320811","6.95929672544369","5336.75904435802","0.995227219158185","1282.89598561376","5086.50115204738"
"140","E2_MRS_Int3_1","3474.78","190.753258959864","7.06612009689578","5698.04279488255","0.994746929158786","1417.46427209349","5408.85638053881"
"141","E2_MRS_Int3_2","3168.73","141.291809648671","6.85746210913394","4998.51328024862","0.9929098268118","1225.8525185382","4748.13455692931"
"142","E2_MRS_Int3_3","3455.14","234.013179572574","7.12834941913248","5541.19523343979","0.995718782964934","1404.73322410738","5304.46715340802"
"143","E2_MRS_Int4_1","3560.86","182.956342376281","7.06967146882224","5884.45511083757","0.994523687967183","1474.07286239733","5594.53854937054"
"144","E2_MRS_Int4_2","3315.37","174.223402736458","6.95899628937789","5352.57464792293","0.99425260798668","1315.82699203344","5108.17259139162"
"145","E2_MRS_Int4_3","3464.91","181.855744422315","7.03423104819232","5815.83898728292","0.994493181189104","1411.06648010136","5539.31856564344"
"146","E2_MRS_Int5_1","3419.61","254.633931768137","7.07479163084897","5649.17518939643","0.996065717883239","1381.84319672186","5373.9883356758"
"147","E2_MRS_Int5_2","3386.26","279.487809290393","7.06514976920533","5582.58206187557","0.996418195320967","1360.54250938849","5346.27402310731"
"148","E2_MRS_Int5_3","3569.09","285.197429706617","7.13796383767917","5947.86332054791","0.996488790670857","1479.54509889258","5705.02900314671"
"149","E2_NRE_Def2_1","1622.3","31.1793887066907","4.99719910655107","3089.61233268185","0.967914632421635","461.818423387501","2875.82368974558"
"150","E2_NRE_Def2_2","1669.51","63.0628657711419","5.3710792258483","3169.63679929397","0.984138650705825","480.514623007631","2959.83258924394"
"151","E2_NRE_Def2_3","1423.7","32.9352492342409","4.86333652562717","2726.1707383566","0.96962783183013","386.15114744114","2542.79228284842"
"152","E2_NRE_Def3_1","1641.76","50.8624177519928","5.31831922400773","2978.00403708477","0.980331365277858","469.485072771031","2807.02396555982"
"153","E2_NRE_Def3_2","1712.32","46.50634691342","5.25855872912709","3156.54240476959","0.978489593631721","497.715568359777","2966.60786088207"
"154","E2_NRE_Def3_3","1792.54","40.9318592846627","5.33386666884771","3159.23148829207","0.975555420063487","530.550060935206","3021.86141885934"
"155","E2_NRE_Def4_1","1521.06","51.5843031894554","5.1882152424997","2710.66064391898","0.980607630684058","422.629807061068","2542.06575110096"
"156","E2_NRE_Def4_2","1670.93","40.5159321777009","5.26921077618814","2905.2226473309","0.97530412130542","481.073414825305","2748.3150380423"
"157","E2_NRE_Def4_3","1450.89","40.8888373140646","5.13869428713868","2544.64536503166","0.975531783467799","396.217604691393","2401.71860240103"
"158","E2_NRE_Def5_1","1544.03","49.5573497767327","5.2180006861608","2722.31686221048","0.979815046158745","431.4031085899","2538.40462221278"
"159","E2_NRE_Def5_2","1690.24","82.041452277605","5.51806207835824","2930.22721838287","0.987808241058567","488.807440169894","2791.44560083249"
"160","E2_NRE_Def5_3","1344.3","9.48129111466058","4.03403578080488","2744.11894075565","0.89450013978206","357.257189739192","2509.31515753062"
"161","E2_NRE_Int2_1","1826.06","26.229447462748","5.17876922890099","3379.83418764481","0.961852880933726","544.530545773824","3159.62759364926"
"162","E2_NRE_Int2_2","1931.86","60.3218343925906","5.5817131451481","3493.9249374767","0.983412365962801","589.515235679856","3299.2745804957"
"163","E2_NRE_Int2_3","1679.38","43.324879301769","5.21634970384288","3187.62648902478","0.97690877554911","484.463097404558","2992.99370789271"
"164","E2_NRE_Int3_1","1621.81","47.463552392655","5.20671526992563","3051.04957810467","0.978922836997347","461.617964762312","2864.09428894666"
"165","E2_NRE_Int3_2","1636.29","26.9392147659246","4.98423481435717","3006.61487294116","0.962866160886547","467.314183493113","2833.17613640504"
"166","E2_NRE_Int3_3","1669.64","45.648117455361","5.34483153713015","2985.38262198344","0.978081516922112","480.566674918847","2817.92006726656"
"167","E2_NRE_Int4_1","1386.11","47.6398789621842","5.04244327864352","2528.06014266442","0.979000839364954","372.371101169841","2384.03778301266"
"168","E2_NRE_Int4_2","1425.68","39.8374630582804","5.06814835546171","2520.56740706572","0.974883838008321","386.88116798659","2399.20265327339"
"169","E2_NRE_Int4_3","1561.2","57.9164571080355","5.29433318329823","2882.33513327187","0.982726405022102","438.017283320924","2675.03795958022"
"170","E2_NRE_Int5_1","1300.12","37.4462507993747","4.90431458530534","2188.99766932267","0.973285792786281","341.51792167903","2050.16433631695"
"171","E2_NRE_Int5_2","1615.1","55.104791222495","5.30100304266448","2801.0756417373","0.981845173638683","458.975470292444","2638.67044376926"
"172","E2_NRE_Int5_3","1392.17","32.0630767577004","4.91239452249078","2460.8523244144","0.968795778226459","374.584618977927","2281.62283628397"
"173","E2_NRS_Def2_1","3450.22","152.349963212755","6.98362369284415","6016.31583699885","0.993424731007867","1401.54266368623","5764.98437116679"
"174","E2_NRS_Def2_2","3466.98","179.969995552522","7.04222559791347","6038.72137706196","0.994434228156669","1412.39871056641","5817.76538342858"
"175","E2_NRS_Def2_3","3287.49","195.590613920637","6.90342763356946","5470.34655505211","0.99488120392216","1298.46453216072","5223.82243895435"
"176","E2_NRS_Def3_1","3117.51","156.454171192913","6.81035348353253","5089.96086207994","0.993602972018069","1195.20073624122","4871.65803068359"
"177","E2_NRS_Def3_2","3223.3","145.001763502866","6.86228377173545","5380.52903631444","0.993093873183646","1258.95402661708","5134.43745272392"
"178","E2_NRS_Def3_3","3344.71","148.39772511697","6.91158836575268","5665.69227398467","0.993249980754772","1334.22975552304","5394.41708836732"
"179","E2_NRS_Def4_1","3469.14","262.728682334704","7.0842245810124","5850.4460850557","0.996188705387406","1413.80317920772","5564.39537753458"
"180","E2_NRS_Def4_2","3194.5","213.888981699539","6.93328720431177","5216.48120416039","0.995317607058392","1241.44390708917","4972.57253145011"
"181","E2_NRS_Def4_3","3114.8","219.347984172374","6.89369035654185","5137.2376808537","0.995434324846322","1193.60451934357","4885.63766521734"
"182","E2_NRS_Def5_1","3231.3","182.108304767035","6.86355385280365","5501.1546493049","0.994502393410742","1263.83239927378","5231.2547488593"
"183","E2_NRS_Def5_2","3048.86","103.226689483791","6.56993802424925","5128.97766776504","0.990303288728344","1154.75175674032","4856.84876332333"
"184","E2_NRS_Def5_3","3169.12","111.148667662692","6.65505994122545","5459.6204821063","0.990996776248996","1226.09548634115","5179.31977886113"
"185","E2_NRS_Int2_1","3531.54","269.097354060467","7.09817591276784","6061.86716469858","0.996279907656005","1454.64592614169","5778.66915990337"
"186","E2_NRS_Int2_2","3425.44","198.327049989908","6.99639670446347","6047.05375577591","0.994951165972743","1385.58859829829","5814.26990787389"
"187","E2_NRS_Int2_3","3487.87","176.161587856843","7.01795849365566","6118.11259774649","0.994315846940319","1426.00221779205","5875.36024623167"
"188","E2_NRS_Int3_1","3211.56","143.235768320258","6.8063589310211","5559.91537606218","0.993008662390224","1251.78974767382","5328.22202292204"
"189","E2_NRS_Int3_2","3243.1","200.963043063481","6.8951291685228","5598.64776860466","0.995019463090423","1271.07280049773","5337.83213713808"
"190","E2_NRS_Int3_3","3074.01","246.199638988441","6.98670292887957","4438.07579682685","0.995933325406472","1169.48477004864","4338.90770683301"
"191","E2_NRS_Int4_1","3039.73","187.562188657809","6.82348597384018","5090.28185704272","0.994660297778378","1149.41887747674","4868.33744883029"
"192","E2_NRS_Int4_2","3266.15","298.648876939712","7.04290527690952","5194.51785384901","0.996648415814307","1285.26913584507","4983.66757496407"
"193","E2_NRS_Int4_3","3087.28","174.480335169831","6.85148772815245","5091.40542389999","0.994261869059802","1177.30180160961","4891.29623638567"
"194","E2_NRS_Int5_1","2687.18","95.8444127493193","6.45475998932145","4154.40794103762","0.989557903851687","952.97239240748","3942.60639821237"
"195","E2_NRS_Int5_2","3274.44","188.115609928464","6.90667406661632","5444.62798934531","0.994676756303431","1290.3813886705","5209.60202812059"
"196","E2_NRS_Int5_3","3062.37","149.042704698478","6.70336145066436","5044.36275867242","0.993285768626036","1162.65780364398","4757.88643756061"
"197","E2_unplanted_soil_1","3109.84","180.677739931441","6.83859827111998","5082.03930696203","0.994460108203647","1190.65217750558","4815.19452665727"
"198","E2_unplanted_soil_2","3174.33","193.768477245565","6.91611494884663","4862.71678897539","0.994832281993207","1229.22457980899","4624.83994339095"
"199","E2_unplanted_soil_3","3338.45","230.001657078588","7.09177450015216","5030.36099333753","0.995645130060858","1330.28686135416","4790.67761372631"
"200","E2_unplanted_soil_4","3296.11","115.542330078356","6.86504006851542","5305.37655553855","0.991331711313626","1303.8159591172","5033.40641863369"
