"Source","Target","r","p","adjust.p"
"Zotu113","Zotu1006",0.837391304347826,3.34384448574809e-07,4.10792417169618e-05
"Zotu113","Zotu1007",0.854782608695652,1.04933891797998e-07,2.18851129038528e-05
"Zotu113","Zotu1018",0.82235270480661,8.21369808390315e-07,6.78420452657391e-05
"Zotu113","Zotu102",0.855652173913043,9.86434516292434e-08,2.1130939602549e-05
"Zotu113","Zotu1024",0.823324941931228,7.76988785311516e-07,6.57740709965703e-05
"Zotu113","Zotu1027",0.841601711255282,2.55808825455617e-07,3.56354932063731e-05
"Zotu113","Zotu103",-0.859130434782609,7.67213101937614e-08,1.85027742648715e-05
"Zotu113","Zotu1031",0.836268773846172,3.58682440193547e-07,4.26797906587919e-05
"Zotu113","Zotu105",0.864347826086956,5.19585690028634e-08,1.49934737471369e-05
"Zotu113","Zotu10514",0.847826086956522,1.69695194118802e-07,2.85498126818606e-05
"Zotu113","Zotu1062",0.819130434782609,9.85079691151469e-07,7.50586439126695e-05
"Zotu113","Zotu1069",0.878869188180783,1.60451407715811e-08,8.2717861724948e-06
"Zotu113","Zotu1103",0.817232685489876,1.09456309349554e-06,7.96962969670158e-05
"Zotu1132","Zotu10430",-0.832789756586282,4.44329828930279e-07,4.82308216225741e-05
"Zotu1132","Zotu1103",0.832898487767637,4.41398635864232e-07,4.80789622725618e-05
"Zotu1132","Zotu1111",0.811140429048525,1.52306817913228e-06,9.62627821783829e-05
"Zotu1133","Zotu1022",0.885303854079691,9.0796010709937e-09,6.13975308244189e-06
"Zotu1133","Zotu1067",0.863755458515284,5.43527354235351e-08,1.55091272970722e-05
"Zotu1133","Zotu1116",0.846053929514581,1.91077009326079e-07,3.04492803187268e-05
"Zotu114","Zotu1010",0.802767510033059,2.35395394998505e-06,0.000124586510986701
"Zotu114","Zotu1034",0.867525467804749,4.06562978838565e-08,1.31445628944591e-05
"Zotu114","Zotu1057",0.804272865507481,2.18004577057229e-06,0.000118518217453504
"Zotu1142","Zotu10063",0.842049899452739,2.48505328093174e-07,3.52211806360598e-05
"Zotu1151","Zotu1007",-0.830967499228917,4.96111703274238e-07,5.11903939961891e-05
"Zotu1158","Zotu103",-0.865840420555241,4.63397593630788e-08,1.40708110568982e-05
"Zotu1158","Zotu1031",0.82361896476729,7.63995151809027e-07,6.53545959944826e-05
"Zotu1158","Zotu1069",0.882546914117033,1.16349530010496e-08,7.00573434862868e-06
"Zotu1158","Zotu113",0.851489474358193,1.32144116538058e-07,2.51324300333093e-05
"Zotu1158","Zotu1150",0.846572541690978,1.84583277107464e-07,3.00021445535208e-05
"Zotu116","Zotu1006",0.837910485310682,3.23652482148162e-07,4.04623443823162e-05
"Zotu116","Zotu1018",0.832862791544519,4.42359030516926e-07,4.81453731794857e-05
"Zotu116","Zotu102",0.817431133875632,1.08262770881495e-06,7.93059484274675e-05
"Zotu116","Zotu105",0.891941114628688,4.86593410009561e-09,4.51718702105973e-06
"Zotu116","Zotu10514",0.922006545458868,1.55548240954317e-10,7.90906635054582e-07
"Zotu116","Zotu1056",-0.801047520072646,2.56767292006188e-06,0.000131458205955152
"Zotu116","Zotu1069",0.824890829694323,7.09992600711473e-07,6.25823252668083e-05
"Zotu116","Zotu1074",0.833988907376311,4.12943913064012e-07,4.63948036637815e-05
"Zotu116","Zotu1103",0.830790069961483,5.01430598820463e-07,5.1687974940266e-05
"Zotu116","Zotu1110",0.829045628869701,5.56500584281139e-07,5.48156569242563e-05
"Zotu116","Zotu1111",0.867423332888919,4.09820875013622e-08,1.32382026544621e-05
"Zotu1161","Zotu102",0.834094388058741,4.10280279528052e-07,4.63948036637815e-05
"Zotu1161","Zotu1024",0.809575798223763,1.65480393610196e-06,0.000100885246603358
"Zotu1161","Zotu105",0.813655161656884,1.33082418085628e-06,8.91068855086996e-05
"Zotu1161","Zotu1119",0.870813397129187,3.13325092538008e-08,1.15982241079484e-05
"Zotu1164","Zotu1014",0.809565217391304,1.65572828292326e-06,0.000100885246603358
"Zotu1166","Zotu1006",0.82235270480661,8.21369808390315e-07,6.78420452657391e-05
"Zotu1167","Zotu1018",0.847744820921851,1.70626740292334e-07,2.8658247068626e-05
"Zotu1167","Zotu1044",0.827907744100661,5.95270908121392e-07,5.66710180272047e-05
"Zotu1167","Zotu113",0.852598991783865,1.22343339903352e-07,2.40715671866237e-05
"Zotu11729","Zotu1",0.872173913043478,2.80725933610171e-08,1.08830299970789e-05
"Zotu11729","Zotu1006",-0.829565217391304,5.39559194656647e-07,5.35551876571072e-05
"Zotu11729","Zotu1007",-0.837391304347826,3.34384448574809e-07,4.10792417169618e-05
"Zotu11729","Zotu1027",-0.802437205560879,2.39372388222137e-06,0.000125315022299149
"Zotu11729","Zotu10300",0.904347826086957,1.35009248225515e-09,2.48220180731635e-06
"Zotu11729","Zotu10430",0.958469255099825,1.80300219199125e-13,9.42954692106923e-09
"Zotu11729","Zotu1056",0.810176144396994,1.60310393759744e-06,9.9113949492929e-05
"Zotu11729","Zotu1059",-0.846086956521739,1.90657453158494e-07,3.03868304991753e-05
"Zotu11729","Zotu1069",-0.804794938309324,2.1224589832336e-06,0.000116757250038756
"Zotu11729","Zotu1102",-0.813913043478261,1.31238827183466e-06,8.83248002921207e-05
"Zotu11729","Zotu1110",-0.842472033604047,2.41797510902586e-07,3.44438202164869e-05
"Zotu11729","Zotu11141",0.925152656736676,1.00378372280829e-10,6.40952089914731e-07
"Zotu11729","Zotu1132",-0.839130434782609,2.9963679581968e-07,3.88806355607786e-05
"Zotu11736","Zotu1",0.916286170823653,3.29761773443238e-10,1.14611208879996e-06
"Zotu11736","Zotu1006",-0.865840420555241,4.63397593630788e-08,1.40708110568982e-05
"Zotu11736","Zotu1007",-0.881061121067262,1.32648858564011e-08,7.52033522498894e-06
"Zotu11736","Zotu1027",-0.847878309107467,1.69098980373761e-07,2.85498126818606e-05
"Zotu11736","Zotu10430",0.846672466289691,1.83355021832199e-07,2.98334103833942e-05
"Zotu11736","Zotu10514",-0.860621894665405,6.87423811207566e-08,1.7476509218071e-05
"Zotu11736","Zotu1102",-0.871058946445077,3.07201633020782e-08,1.14100109542553e-05
"Zotu11736","Zotu1110",-0.828727053665615,5.67121167360796e-07,5.5183887640111e-05
"Zotu11736","Zotu1111",-0.815669379500716,1.19276301546734e-06,8.38271073034565e-05
"Zotu11736","Zotu11141",0.85788919263389,8.39838922850333e-08,1.94759284600065e-05
"Zotu11736","Zotu1119",-0.845150065245759,2.02884681055338e-07,3.14413141355747e-05
"Zotu11736","Zotu113",-0.814959793129343,1.23987018296745e-06,8.59651477641488e-05
"Zotu11736","Zotu1151",0.840895143814824,2.67713077706233e-07,3.65757319773435e-05
"Zotu11736","Zotu11729",0.824527090594042,7.25077649477157e-07,6.35510494162657e-05
"Zotu1174","Zotu1043",0.808112335768309,1.78710481701927e-06,0.000106008374434003
"Zotu118","Zotu1022",0.823324941931228,7.76988785311516e-07,6.57740709965703e-05
"Zotu118","Zotu1067",0.886276613167929,8.30640045634823e-09,5.90900180707761e-06
"Zotu118","Zotu1116",0.835509454813931,3.76000881097127e-07,4.39033595251026e-05
"Zotu118","Zotu1133",0.903270117550205,1.51932355585416e-09,2.60725892745409e-06
"Zotu1182","Zotu1",-0.801478601247267,2.51254897798425e-06,0.000129062593734554
"Zotu1182","Zotu1006",0.828440985011418,5.76811844066327e-07,5.56386848519984e-05
"Zotu1182","Zotu1007",0.80582737282213,2.01254647125282e-06,0.000112974370740633
"Zotu1182","Zotu1017",0.811004784688995,1.53410714176516e-06,9.66878377064229e-05
"Zotu1182","Zotu102",0.821482950491638,8.62974049775644e-07,6.97981342761392e-05
"Zotu1182","Zotu1024",0.835691146553561,3.71790260578209e-07,4.36373744640617e-05
"Zotu1182","Zotu105",0.803218109877213,2.30064793260709e-06,0.000122438349213528
"Zotu1182","Zotu1059",0.819308564704206,9.75322542728918e-07,7.50586439126695e-05
"Zotu1182","Zotu1069",0.852692858009865,1.21544842413002e-07,2.39401923628114e-05
"Zotu1182","Zotu1103",0.836126402359058,3.61874264775963e-07,4.29943737847982e-05
"Zotu1182","Zotu113",0.820178319019179,9.28907704755844e-07,7.30160020121529e-05
"Zotu1182","Zotu114",0.815136556255809,1.22798301060989e-06,8.54671506247561e-05
"Zotu1182","Zotu1158",0.844280121792084,2.14861358038831e-07,3.23939534807707e-05
"Zotu1182","Zotu11729",-0.820613196176665,9.06447374937613e-07,7.16057567317293e-05
"Zotu1185","Zotu1133",0.825384908201371,6.89950710563991e-07,6.18611482184997e-05
"Zotu1185","Zotu118",0.813981560090774,1.30752844951232e-06,8.83248002921207e-05
"Zotu1189","Zotu1185",0.808480425791118,1.75297170468269e-06,0.000104480233883015
"Zotu1194","Zotu1017",0.801478601247267,2.51254897798425e-06,0.000129062593734554
"Zotu1194","Zotu1103",0.825065586628757,7.02845140754249e-07,6.21615531388193e-05
"Zotu1194","Zotu113",0.804347826086957,2.17169277783036e-06,0.000118081642032827
"Zotu1194","Zotu1166",0.801043724089781,2.56816306465346e-06,0.000131458205955152
"Zotu1195","Zotu10514",0.83061537079885,5.06717341863805e-07,5.20471825029452e-05
"Zotu1195","Zotu1111",0.804352728557803,2.17114748002345e-06,0.000118081642032827
"Zotu1195","Zotu1119",0.807742496737712,1.8219946626985e-06,0.000106797456483847
"Zotu11993","Zotu114",-0.828898204543817,5.61393105336094e-07,5.5183887640111e-05
"Zotu1204","Zotu1083",0.878433457299186,1.66564579906492e-08,8.48912278733025e-06
"Zotu1204","Zotu1133",0.852289604403377,1.25008590368125e-07,2.44184640018296e-05
"Zotu1204","Zotu118",0.9,2.15619588850302e-09,3.04384464372349e-06
"Zotu1204","Zotu1185",0.824462009362329,7.27806662936814e-07,6.35510494162657e-05
"Zotu1205","Zotu1034",0.861143581812772,6.61323387163293e-08,1.72645489018416e-05
"Zotu1205","Zotu114",0.889299979538602,6.26629481637053e-09,5.14746357779586e-06
"Zotu1205","Zotu1167",0.814481770671226,1.27253197024224e-06,8.68775382197793e-05
"Zotu12057","Zotu113",0.810434782608696,1.58127765237381e-06,9.82178929196028e-05
"Zotu12057","Zotu1167",0.821491834324125,8.62539770718485e-07,6.97981342761392e-05
"Zotu1206","Zotu1018",0.806495340530158,1.94416201027003e-06,0.000111019505067509
"Zotu121","Zotu10430",0.808871512924535,1.71734303222593e-06,0.000103638624713766
"Zotu121","Zotu1057",-0.813913043478261,1.31238827183466e-06,8.83248002921207e-05
"Zotu121","Zotu11141",0.838120421860225,3.19401046278145e-07,4.01226604035747e-05
"Zotu12105","Zotu1007",-0.846086956521739,1.90657453158494e-07,3.03868304991753e-05
"Zotu12105","Zotu10300",0.897391304347826,2.82674417206863e-09,3.43425026857066e-06
"Zotu12105","Zotu10430",0.815394670286829,1.21080743586965e-06,8.45342325523994e-05
"Zotu12105","Zotu1059",-0.806086956521739,1.98572094967098e-06,0.0001119664018917
"Zotu12105","Zotu11141",0.885117828693508,9.23462595281421e-09,6.15799845823236e-06
"Zotu12105","Zotu114",-0.814959333391174,1.23990123301887e-06,8.59651477641488e-05
"Zotu12105","Zotu11729",0.868695652173913,3.70859796205991e-08,1.24864696105674e-05
"Zotu12105","Zotu11736",0.831050247956336,4.93648370625266e-07,5.0987862718361e-05
"Zotu1220","Zotu1",-0.817134178916775,1.10053106472385e-06,7.99876552727843e-05
"Zotu1220","Zotu1006",0.804522741349671,2.15231228706259e-06,0.000118081642032827
"Zotu1220","Zotu1007",0.841922176893494,2.50567402826363e-07,3.54311405061083e-05
"Zotu1220","Zotu102",0.818438810389233,1.02379387945106e-06,7.71634316807139e-05
"Zotu1220","Zotu1024",0.864853285521837,4.99909078577332e-08,1.47117133611487e-05
"Zotu1220","Zotu1043",0.814798867889722,1.25078131274492e-06,8.59651477641488e-05
"Zotu1220","Zotu1069",0.841361391458239,2.59803509150558e-07,3.60547785742852e-05
"Zotu1220","Zotu1111",0.835691146553561,3.71790260578209e-07,4.36373744640617e-05
"Zotu1220","Zotu11141",-0.821327704972172,8.70594646817935e-07,7.03212789509815e-05
"Zotu1220","Zotu1119",0.803392779469335,2.2802750467843e-06,0.000121832313627766
"Zotu1220","Zotu11729",-0.819308564704206,9.75322542728918e-07,7.50586439126695e-05
"Zotu1220","Zotu1174",0.842886781186342,2.35365235745633e-07,3.42652971692981e-05
"Zotu1229","Zotu1",-0.852671874208777,1.21722940615854e-07,2.39709726852181e-05
"Zotu1229","Zotu1006",0.801733034970331,2.48050977269543e-06,0.000127919389311897
"Zotu1229","Zotu1007",0.858873124203023,7.81788300763253e-08,1.87431569207349e-05
"Zotu1229","Zotu1018",0.82583169023753,6.72263624101888e-07,6.07133490342792e-05
"Zotu1229","Zotu102",0.838054642079484,3.20727754576922e-07,4.02432902721639e-05
"Zotu1229","Zotu1024",0.872034244817768,2.83926184785344e-08,1.09877032444826e-05
"Zotu1229","Zotu10430",-0.883427248033065,1.07564228635226e-08,6.7390676642301e-06
"Zotu1229","Zotu1059",0.810591963533539,1.56814290686036e-06,9.82178929196028e-05
"Zotu1229","Zotu1069",0.82789682476748,5.95654345847407e-07,5.66710180272047e-05
"Zotu1229","Zotu1102",0.859759017059344,7.32626208588272e-08,1.80744791731819e-05
"Zotu1229","Zotu1110",0.803317768993287,2.28900427812206e-06,0.000122107075511404
"Zotu1229","Zotu11141",-0.834351016139827,4.03863805065185e-07,4.58503563732274e-05
"Zotu1229","Zotu11729",-0.870389731335193,3.24148383690215e-08,1.16915052589838e-05
"Zotu1229","Zotu11736",-0.843553400328464,2.25346894033862e-07,3.3370904482439e-05
"Zotu1229","Zotu1220",0.820515177210249,9.11467096909035e-07,7.19453720085848e-05
"Zotu123","Zotu1",0.903478260869565,1.4852230556528e-09,2.56880905198183e-06
"Zotu123","Zotu1006",-0.827826086956522,5.9814368347233e-07,5.66710180272047e-05
"Zotu123","Zotu1007",-0.89304347826087,4.36999325614806e-09,4.28525440477572e-06
"Zotu123","Zotu1017",-0.82235270480661,8.21369808390315e-07,6.78420452657391e-05
"Zotu123","Zotu102",-0.819130434782609,9.85079691151469e-07,7.50586439126695e-05
"Zotu123","Zotu1027",-0.889469440437331,6.16660589258800e-09,5.09223477663408e-06
"Zotu123","Zotu10430",0.859317263192946,7.5678342259522e-08,1.85027742648715e-05
"Zotu123","Zotu1102",-0.822608695652174,8.09470267704171e-07,6.72791451910604e-05
"Zotu123","Zotu1103",-0.842472033604047,2.41797510902586e-07,3.44438202164869e-05
"Zotu123","Zotu11141",0.838990744208989,3.02303472921039e-07,3.90559302254635e-05
"Zotu123","Zotu1119",-0.808001758609562,1.79747357620386e-06,0.000106366207376271
"Zotu123","Zotu113",-0.828695652173913,5.68177755289057e-07,5.5183887640111e-05
"Zotu123","Zotu1151",0.830967499228917,4.96111703274238e-07,5.11903939961891e-05
"Zotu123","Zotu11729",0.849565217391304,1.50819809086045e-07,2.67165615423612e-05
"Zotu123","Zotu11736",0.874103086547481,2.39714199601337e-08,1.00955913885012e-05
"Zotu123","Zotu12105",0.805217391304348,2.07685550868142e-06,0.000114823711139474
"Zotu123","Zotu1220",-0.804087864192185,2.20078324009165e-06,0.000119091477064167
"Zotu123","Zotu1229",-0.842041159932927,2.4864594205809e-07,3.52365629077991e-05
"Zotu1238","Zotu1060",0.808695652173913,1.73328367281123e-06,0.000103638624713766
"Zotu1238","Zotu1194",0.806086956521739,1.98572094967098e-06,0.0001119664018917
"Zotu12413","Zotu1006",-0.844212678301576,2.15815753712434e-07,3.23939534807707e-05
"Zotu12413","Zotu10300",0.821584297233699,8.58031351302913e-07,6.95982561722057e-05
"Zotu12413","Zotu10430",0.833950123331575,4.13927178088969e-07,4.63948036637815e-05
"Zotu12413","Zotu1111",-0.824912891986063,7.09086703354345e-07,6.25272711949752e-05
"Zotu12413","Zotu1132",-0.834639132465166,3.96766973054241e-07,4.52739765922034e-05
"Zotu12413","Zotu11729",0.870322348764511,3.25900375575117e-08,1.17200561980154e-05
"Zotu1244","Zotu102",0.853938089781438,1.11384645729018e-07,2.26856155154816e-05
"Zotu1244","Zotu1027",0.868779455663301,3.68414290186081e-08,1.24864696105674e-05
"Zotu1244","Zotu1044",0.836178198199262,3.60710129321262e-07,4.28838971910819e-05
"Zotu1244","Zotu10514",0.816963450842448,1.11094325783156e-06,8.05897611028908e-05
"Zotu1244","Zotu1074",0.827527633396445,6.08749124220154e-07,5.73739127818381e-05
"Zotu1244","Zotu1167",0.813492965581694,1.34253738015566e-06,8.96724830597896e-05
"Zotu1244","Zotu11736",-0.845758659160126,1.94864819391682e-07,3.0852839793884e-05
"Zotu1244","Zotu1195",0.813618949572052,1.33343136043962e-06,8.92651262590726e-05
"Zotu1244","Zotu1229",0.831406519061658,4.83166867182305e-07,5.05617653905567e-05
"Zotu1244","Zotu123",-0.801117177011452,2.55869343557258e-06,0.000131187476952874
"Zotu1245","Zotu1006",0.813913043478261,1.31238827183466e-06,8.83248002921207e-05
"Zotu1246","Zotu1006",0.81984365253617,9.46528872169949e-07,7.34772139372743e-05
"Zotu1246","Zotu1007",0.860748802928102,6.809909192107e-08,1.73732884723012e-05
"Zotu1246","Zotu12105",-0.852045579440457,1.27147316675291e-07,2.44945815212721e-05
"Zotu1249","Zotu1044",0.855400696864111,1.00426962301725e-07,2.13795551484131e-05
"Zotu1249","Zotu1167",0.802035627097515,2.44287963435674e-06,0.000127366282011896
"Zotu1249","Zotu1229",0.828587698812612,5.71823555173268e-07,5.54859552846911e-05
"Zotu125","Zotu1005",0.826086956521739,6.62340857049415e-07,6.01535633144749e-05
"Zotu125","Zotu1006",0.853913043478261,1.11581265116456e-07,2.26856155154816e-05
"Zotu125","Zotu1017",0.804522741349671,2.15231228706259e-06,0.000118081642032827
"Zotu125","Zotu1018",0.817134178916775,1.10053106472385e-06,7.99876552727843e-05
"Zotu125","Zotu102",0.873913043478261,2.43500499763627e-08,1.00955913885012e-05
"Zotu125","Zotu1024",0.902524275668798,1.64738578334322e-09,2.68840141590158e-06
"Zotu125","Zotu1042",0.809306390082021,1.67848319887476e-06,0.000101797331968997
"Zotu125","Zotu105",0.842608695652174,2.39660880696491e-07,3.43309288343685e-05
"Zotu125","Zotu1062",0.841739130434783,2.5354935839772e-07,3.54421148580584e-05
