"Source","Target","r","p","adjust.p"
"Zotu244","Zotu1129",0.825217391304348,6.96688593926353e-07,5.80202446249808e-05
"Zotu244","Zotu1256",0.815652173913043,1.19388609887139e-06,7.99549521518365e-05
"Zotu244","Zotu1323",-0.820045519165213,9.35864689743937e-07,6.91524090055899e-05
"Zotu244","Zotu1412",0.807566881452076,1.83877312087688e-06,0.000104908114578409
"Zotu244","Zotu16621",-0.809565217391304,1.65572828292326e-06,9.80082884032757e-05
"Zotu244","Zotu1734",-0.838260869565217,3.16584769510797e-07,3.58000229051457e-05
"Zotu244","Zotu1786",-0.834860369139504,3.91393352394687e-07,4.07840298423902e-05
"Zotu244","Zotu181",-0.814524915971857,1.26955283574759e-06,8.30557480390701e-05
"Zotu244","Zotu1853",-0.847693967696634,1.7121199213932e-07,2.46772947344963e-05
"Zotu244","Zotu213",-0.84695652173913,1.79903305141949e-07,2.54469955261904e-05
"Zotu2444","Zotu1",0.854706716913869,1.05499577962576e-07,1.85575579403416e-05
"Zotu2444","Zotu10",0.881109527671493,1.32087083493104e-08,5.49638932443965e-06
"Zotu2444","Zotu1002",-0.844541871205471,2.11192985322128e-07,2.82556143698228e-05
"Zotu2444","Zotu1026",0.803961257410202,2.21507600817183e-06,0.000118111118149923
"Zotu2444","Zotu1027",-0.913823179382569,4.48372450279066e-10,7.10224228612207e-07
"Zotu2444","Zotu1029",0.859366519106796,7.540549673557e-08,1.53509760722857e-05
"Zotu2444","Zotu10300",0.836029374981058,3.64064037583489e-07,3.91716022122935e-05
"Zotu2444","Zotu1039",0.800102961503849,2.69223283932973e-06,0.000133217039955979
"Zotu2444","Zotu10430",0.846209613252407,1.89106497572311e-07,2.632039165051e-05
"Zotu2444","Zotu1044",-0.849127620186056,1.5538313125063e-07,2.33325723315214e-05
"Zotu2444","Zotu1045",-0.827179203855925,6.21342539641745e-07,5.44108115990387e-05
"Zotu2444","Zotu1065",0.823382793403819,7.74416711646353e-07,6.19329718531866e-05
"Zotu2444","Zotu1067",0.814543624091623,1.26826299373661e-06,8.30450787288373e-05
"Zotu2444","Zotu1069",-0.868097492551914,3.88742211754334e-08,1.04298453261921e-05
"Zotu2444","Zotu1094",0.819317820753992,9.74817901511216e-07,7.10975592666389e-05
"Zotu2444","Zotu1102",-0.86121174709546,6.5797948645141e-08,1.41762874674339e-05
"Zotu2444","Zotu1110",-0.851195315312276,1.34857706335367e-07,2.13776113115795e-05
"Zotu2444","Zotu1114",-0.846346978346634,1.87382967142824e-07,2.62589323247586e-05
"Zotu2444","Zotu11141",0.81073621182658,1.55617444885792e-06,9.47611617101297e-05
"Zotu2444","Zotu1117",0.852450363384529,1.23617296843292e-07,2.05092750059864e-05
"Zotu2444","Zotu113",-0.879075335030738,1.57630091202066e-08,6.04722313262234e-06
"Zotu2444","Zotu114",-0.803426818191164,2.27632361804453e-06,0.000119816632691214
"Zotu2444","Zotu1142",0.864009905558177,5.33124806523233e-08,1.24599451610459e-05
"Zotu2444","Zotu1151",0.926463700234192,8.31599233919178e-11,2.79343323576559e-07
"Zotu2444","Zotu11729",0.85876815326668,7.87805225499483e-08,1.56928295974424e-05
"Zotu2444","Zotu1225",-0.814666578486204,1.25981484355719e-06,8.27210192121004e-05
"Zotu2444","Zotu123",0.903443953147606,1.4907959311472e-09,1.45354180970416e-06
"Zotu2444","Zotu1252",-0.844812227481588,2.0746290463336e-07,2.78249016735773e-05
"Zotu2444","Zotu1256",-0.80867710491534,1.73497251587662e-06,0.000101070780352547
"Zotu2444","Zotu127",0.844778761384774,2.07921414530077e-07,2.78774446755089e-05
"Zotu2444","Zotu12783",0.82853303322196,5.7367767336558e-07,5.1570456837921e-05
"Zotu2444","Zotu1279",-0.849291468443454,1.53660227208974e-07,2.31015447997395e-05
"Zotu2444","Zotu12798",0.838504437341699,3.11753295623163e-07,3.57249313604596e-05
"Zotu2444","Zotu129",0.823117767503114,7.86262374763425e-07,6.25251250276138e-05
"Zotu2444","Zotu1291",-0.822666496797246,8.06804800301819e-07,6.33850479957131e-05
"Zotu2444","Zotu1312",0.830913348946136,4.97729629289623e-07,4.72948083997554e-05
"Zotu2444","Zotu13236",0.873398705780773,2.54018621692609e-08,8.03786880536837e-06
"Zotu2444","Zotu1324",0.829706084192439,5.35046241756376e-07,4.96467367134212e-05
"Zotu2444","Zotu13594",0.80125127564365,2.54148534928333e-06,0.00012878023963335
"Zotu2444","Zotu1389",0.947174352581633,2.41007214185629e-12,3.25108658724308e-08
"Zotu2444","Zotu140",0.840717325031963,2.70785907918736e-07,3.24919231713239e-05
"Zotu2444","Zotu14058",0.872162465201741,2.80987015877088e-08,8.44338677182376e-06
"Zotu2444","Zotu14179",0.800102961503849,2.69223283932973e-06,0.000133217039955979
"Zotu2444","Zotu1431",-0.827179203855925,6.21342539641745e-07,5.44108115990387e-05
"Zotu2444","Zotu144",0.847486385619982,1.73619658649926e-07,2.49353970731439e-05
"Zotu2444","Zotu1451",0.889976597139839,5.87672444041232e-09,3.34611397477411e-06
"Zotu2444","Zotu14546",0.836655888679152,3.50130524573444e-07,3.81824947119235e-05
"Zotu2444","Zotu1459",-0.830789369502868,5.01451697276778e-07,4.76123750530119e-05
"Zotu2444","Zotu14682",0.865274066657231,4.84041415838021e-08,1.17978530342296e-05
"Zotu2444","Zotu1485",0.831061075075714,4.9332686913317e-07,4.69460502147562e-05
"Zotu2444","Zotu14902",0.81992136602764,9.42410676607608e-07,6.93767081336163e-05
"Zotu2444","Zotu1519",0.866972719530088,4.24475914417854e-08,1.08699146535313e-05
"Zotu2444","Zotu1552",0.801005502915585,2.57310289519808e-06,0.000129749103957504
