"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu1252","Zotu1252","Bacteria","Myxococcota","Polyangia","mle1-27","mle1-27","mle1-27","uncultured_bacterium","Zotu1252",0.000144417911767731
"Zotu1254","Zotu1254","Bacteria","Chloroflexi","NLS2-31","NLS2-31","NLS2-31","NLS2-31","uncultured_bacterium","Zotu1254",0.000209313122441868
"Zotu1258","Zotu1258","Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta","Zotu1258",0.000165768151223521
"Zotu1259","Zotu1259","Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Lenti-02","Lenti-02","metagenome","Zotu1259",0.000147810604859704
"Zotu1262","Zotu1262","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfoprunum","uncultured_bacterium","Zotu1262",0.000134711519436711
"Zotu1263","Zotu1263","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA,"Zotu1263",0.000151935556202366
"Zotu1264","Zotu1264","Bacteria","LCP-89","LCP-89","LCP-89","LCP-89","LCP-89","uncultured_bacterium","Zotu1264",0.000152902055486399
"Zotu1265","Zotu1265","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter",NA,"Zotu1265",0.000162450826265284
"Zotu1266","Zotu1266","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","uncultured_bacterium","Zotu1266",0.000127843321127207
"Zotu127","Zotu127","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu127",0.00104529591065724
"Zotu12701","Zotu12701","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter",NA,"Zotu12701",0.000241572212836924
"Zotu1271","Zotu1271","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu1271",0.000141385876559299
"Zotu12783","Zotu12783","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu12783",0.000178005497474605
"Zotu1279","Zotu1279","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA,"Zotu1279",0.000132674089732406
"Zotu128","Zotu128","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu128",0.000412541806052104
"Zotu1282","Zotu1282","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_gamma","Zotu1282",0.000137559792870239
"Zotu129","Zotu129","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu129",0.00194981567192756
"Zotu1291","Zotu1291","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,"Zotu1291",0.000110237089192835
"Zotu1293","Zotu1293","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylogaea","Methylogaea_oryzae","Zotu1293",0.000242071165828887
"Zotu1295","Zotu1295","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu1295",0.000171744222702865
"Zotu1297","Zotu1297","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA,"Zotu1297",0.000166676572726705
