"Source","Target","r","p","adjust.p"
"Zotu1386","Zotu13666",0.848695652173913,1.60008562843927e-07,2.50289975832524e-05
"Zotu1386","Zotu13684",0.866841059369453,4.28845656763599e-08,1.12537688401237e-05
"Zotu1386","Zotu13688",0.825274289744374,6.94393463618326e-07,6.06263281340802e-05
"Zotu1394","Zotu10065",-0.819958872562038,9.4042885079304e-07,7.31609416032715e-05
"Zotu1394","Zotu1199",0.877863101128912,1.74882412995458e-08,6.5233726108866e-06
"Zotu1394","Zotu11993",-0.842522407855435,2.41007965140483e-07,3.17645631000288e-05
"Zotu1394","Zotu120",0.839642684003126,2.90037007300015e-07,3.55371937523681e-05
"Zotu1394","Zotu12783",-0.819769484381751,9.50474148941893e-07,7.36867590206005e-05
"Zotu1394","Zotu1283",0.825610271754665,6.80977854328191e-07,5.98788723229992e-05
"Zotu1394","Zotu1305",0.804873565162696,2.11390441107184e-06,0.000124080286229991
"Zotu1394","Zotu1323",-0.840717325031963,2.70785907918736e-07,3.39831262462119e-05
"Zotu14","Zotu1064",0.877737626492734,1.76761594250507e-08,6.5259596446765e-06
"Zotu140","Zotu11993",0.832173913043478,4.61262360973436e-07,4.71546128200609e-05
"Zotu140","Zotu121",0.804347826086957,2.17169277783036e-06,0.000125214221216841
"Zotu140","Zotu12783",0.86423009232316,5.24267393942068e-08,1.2584273955955e-05
"Zotu140","Zotu1283",-0.811242301083803,1.51482423205174e-06,9.93800535930665e-05
"Zotu140","Zotu1323",0.81304347826087,1.37547904821567e-06,9.35219162429143e-05
"Zotu140","Zotu1394",-0.833496993738076,4.25571011319903e-07,4.46597273298844e-05
"Zotu14053","Zotu10065",0.901739130434783,1.79262604760311e-09,1.5328547840354e-06
"Zotu14053","Zotu11729",0.83304347826087,4.37516831874873e-07,4.54407278379729e-05
"Zotu14053","Zotu11736",0.823222459121583,7.81563878282654e-07,6.52816110104792e-05
"Zotu14053","Zotu1199",-0.813796576280717,1.32068611935487e-06,9.08060577757864e-05
"Zotu14053","Zotu11993",0.934782608695652,2.30917507337836e-11,9.70820497880887e-08
"Zotu14053","Zotu121",0.849565217391304,1.50819809086045e-07,2.43926248563149e-05
"Zotu14053","Zotu12783",0.92602297908544,8.86246631637277e-11,2.18104215257359e-07
"Zotu14053","Zotu1283",-0.800091204161689,2.69381655693124e-06,0.000144892472488875
"Zotu14053","Zotu13220",0.819056331150302,9.89164315567947e-07,7.52409905940171e-05
"Zotu14053","Zotu1323",0.836521739130435,3.53073219105937e-07,4.01637703995475e-05
"Zotu14053","Zotu13577",0.814322405203948,1.28359004003542e-06,8.93514155464601e-05
"Zotu14053","Zotu13664",0.816521739130435,1.13829050363279e-06,8.26585685223463e-05
"Zotu14053","Zotu13666",0.84,2.83504498099774e-07,3.49917377498669e-05
"Zotu14053","Zotu13684",0.845953322999105,1.92360152251325e-07,2.79873619931288e-05
"Zotu14053","Zotu1386",0.82695652173913,6.29512299843427e-07,5.67187128502853e-05
"Zotu14053","Zotu1394",-0.86102450679602,6.67201267567918e-08,1.46608691537415e-05
"Zotu14053","Zotu140",0.830434782608696,5.12234558769364e-07,5.03014336711516e-05
"Zotu14058","Zotu1",0.822608695652174,8.09470267704171e-07,6.64032152410445e-05
"Zotu14058","Zotu10065",0.922608695652174,1.43244971440026e-10,2.83401749819302e-07
"Zotu14058","Zotu10300",0.820869565217391,8.93434620063971e-07,7.07875931541144e-05
"Zotu14058","Zotu1041",0.845217391304348,2.01983185510457e-07,2.85237290547206e-05
"Zotu14058","Zotu110",0.87304347826087,2.61519219613149e-08,8.16947988191224e-06
"Zotu14058","Zotu11729",0.903478260869565,1.4852230556528e-09,1.36858218198078e-06
"Zotu14058","Zotu11736",0.868014806342673,3.91274086464222e-08,1.07427893772199e-05
"Zotu14058","Zotu11993",0.930434782608696,4.60111948541453e-11,1.45079767699396e-07
"Zotu14058","Zotu121",0.834782608695652,3.93274619980843e-07,4.24175369250423e-05
"Zotu14058","Zotu12783",0.947781037804553,2.12874162741628e-12,1.78992578814263e-08
"Zotu14058","Zotu13220",0.869598650207511,3.45259949519061e-08,9.90910842075006e-06
"Zotu14058","Zotu1323",0.834782608695652,3.93274619980843e-07,4.24175369250423e-05
"Zotu14058","Zotu13236",0.859130434782609,7.67213101937614e-08,1.59612753798054e-05
"Zotu14058","Zotu13664",0.851304347826087,1.33846127736703e-07,2.24451111710653e-05
"Zotu14058","Zotu13684",0.85465654648675,1.05875038736158e-07,1.94410270172844e-05
"Zotu14058","Zotu1386",0.882608695652174,1.15712575077254e-08,5.09845269938097e-06
"Zotu14058","Zotu1394",-0.827179203855925,6.21342539641745e-07,5.67187128502853e-05
"Zotu14058","Zotu140",0.844347826086957,2.13907070278907e-07,2.95821599490088e-05
"Zotu14058","Zotu14053",0.93304347826087,3.0592861577361e-11,1.14327223318019e-07
"Zotu1413","Zotu1093",0.846395969715252,1.86771677235242e-07,2.76122426650177e-05
"Zotu1413","Zotu12851",0.877064220183486,1.87160307252299e-08,6.73246651761517e-06
"Zotu14156","Zotu10065",0.873913043478261,2.43500499763627e-08,7.92558779883866e-06
"Zotu14156","Zotu1092",-0.802877874103785,2.34079729377612e-06,0.000132022144964034
"Zotu14156","Zotu11993",0.840869565217391,2.68153164562079e-07,3.36946306113276e-05
"Zotu14156","Zotu121",0.834782608695652,3.93274619980843e-07,4.24175369250423e-05
"Zotu14156","Zotu12783",0.845083000650341,2.03786252317428e-07,2.86980247759312e-05
"Zotu14156","Zotu13220",0.814543624091623,1.26826299373661e-06,8.86801771570437e-05
"Zotu14156","Zotu1323",0.856521739130435,9.26929382139008e-08,1.77936104887603e-05
"Zotu14156","Zotu1351",-0.802839859165502,2.34532170484414e-06,0.000132166508058992
"Zotu14156","Zotu13664",0.808695652173913,1.73328367281123e-06,0.000108022970493199
"Zotu14156","Zotu13688",0.883662227878348,1.05322386367845e-08,4.80863413832977e-06
"Zotu14156","Zotu1394",-0.842522407855435,2.41007965140483e-07,3.17645631000288e-05
"Zotu14156","Zotu14053",0.827826086956522,5.9814368347233e-07,5.5293629623637e-05
"Zotu14156","Zotu14058",0.846086956521739,1.90657453158494e-07,2.77972550691457e-05
"Zotu14179","Zotu1",0.832173913043478,4.61262360973436e-07,4.71546128200609e-05
"Zotu14179","Zotu10065",0.904347826086957,1.35009248225515e-09,1.29738101434082e-06
"Zotu14179","Zotu10300",0.803478260869565,2.27036338662501e-06,0.000128914350530195
"Zotu14179","Zotu1041",0.874782608695652,2.26604313091627e-08,7.58357827300224e-06
"Zotu14179","Zotu110",0.854782608695652,1.04933891797998e-07,1.92946089653699e-05
"Zotu14179","Zotu11729",0.928695652173913,5.98765481640839e-11,1.65522565699456e-07
"Zotu14179","Zotu11736",0.863231157610323,5.65538194052806e-08,1.32243537772944e-05
"Zotu14179","Zotu11993",0.88695652173913,7.80167885849892e-09,3.93596648830985e-06
"Zotu14179","Zotu121",0.833913043478261,4.14869192777445e-07,4.39249831960552e-05
"Zotu14179","Zotu12783",0.940818459014437,8.16302581085893e-12,5.14783366142857e-08
"Zotu14179","Zotu13220",0.8894545612657,6.17530160340607e-09,3.34995171738965e-06
"Zotu14179","Zotu1323",0.819130434782609,9.85079691151469e-07,7.50434378082513e-05
"Zotu14179","Zotu13236",0.878260869565217,1.69043210540565e-08,6.34072284949749e-06
"Zotu14179","Zotu13664",0.886086956521739,8.4523299470618e-09,4.1400209603083e-06
"Zotu14179","Zotu13684",0.820713974884934,9.01312037004942e-07,7.12997531868421e-05
"Zotu14179","Zotu1386",0.888695652173913,6.63371424458603e-09,3.46810924422722e-06
"Zotu14179","Zotu140",0.818260869565217,1.03397104966874e-06,7.74810218322319e-05
"Zotu14179","Zotu14053",0.853913043478261,1.11581265116456e-07,1.99267352935982e-05
"Zotu14179","Zotu14058",0.956521739130435,2.95763413760142e-13,3.51090309765943e-09
"Zotu14179","Zotu14156",0.834782608695652,3.93274619980843e-07,4.24175369250423e-05
"Zotu142","Zotu1093",0.833496993738076,4.25571011319903e-07,4.46597273298844e-05
"Zotu142","Zotu12851",0.800287144319203,2.66753118127738e-06,0.000144396582594677
"Zotu14275","Zotu1",0.837391304347826,3.34384448574809e-07,3.88480806602447e-05
"Zotu14275","Zotu10065",0.905217391304348,1.22613919018022e-09,1.22493126097801e-06
"Zotu14275","Zotu1041",0.853913043478261,1.11581265116456e-07,1.99267352935982e-05
"Zotu14275","Zotu110",0.828695652173913,5.68177755289057e-07,5.35288698389761e-05
"Zotu14275","Zotu11729",0.925217391304348,9.94577753488102e-11,2.28075892308696e-07
"Zotu14275","Zotu11736",0.891063295689447,5.29645483027252e-09,3.02784668896268e-06
"Zotu14275","Zotu11993",0.912173913043478,5.48015410828384e-10,7.67986513337352e-07
"Zotu14275","Zotu12783",0.895561696878682,3.40336248072504e-09,2.29699649489228e-06
"Zotu14275","Zotu13220",0.885393124912889,9.00604080200651e-09,4.32720961877551e-06
"Zotu14275","Zotu1323",0.841739130434783,2.5354935839772e-07,3.26942581942609e-05
"Zotu14275","Zotu13236",0.892173913043478,4.75717332193426e-09,2.82353627511663e-06
"Zotu14275","Zotu13577",0.863621923789268,5.49059149257403e-08,1.30233301339653e-05
"Zotu14275","Zotu13666",0.828695652173913,5.68177755289057e-07,5.35288698389761e-05
"Zotu14275","Zotu13684",0.889469440437331,6.16660589258800e-09,3.34995171738965e-06
"Zotu14275","Zotu13688",0.817431133875632,1.08262770881495e-06,8.01746173266654e-05
"Zotu14275","Zotu1386",0.898260869565217,2.58487053983458e-09,1.96101300680135e-06
"Zotu14275","Zotu14053",0.895652173913044,3.37253358573264e-09,2.28382768501487e-06
"Zotu14275","Zotu14058",0.906086956521739,1.11253362078401e-09,1.14546121024405e-06
"Zotu14275","Zotu14156",0.816521739130435,1.13829050363279e-06,8.26585685223463e-05
"Zotu14275","Zotu14179",0.905217391304348,1.22613919018022e-09,1.22493126097801e-06
"Zotu144","Zotu10065",0.843478260869565,2.26456730700875e-07,3.0486454110852e-05
"Zotu144","Zotu119",0.82695652173913,6.29512299843427e-07,5.67187128502853e-05
"Zotu144","Zotu12783",0.843342355952812,2.28476519481546e-07,3.05950830178471e-05
"Zotu144","Zotu1323",0.817391304347826,1.08501384987747e-06,8.01746173266654e-05
"Zotu144","Zotu140",0.837391304347826,3.34384448574809e-07,3.88480806602447e-05
"Zotu144","Zotu14058",0.814782608695652,1.25188847066582e-06,8.77805230260017e-05
"Zotu144","Zotu14179",0.815652173913043,1.19388609887139e-06,8.51835146171535e-05
"Zotu1445","Zotu12",0.803528546213571,2.26455066631992e-06,0.000128914350530195
"Zotu1445","Zotu1283",0.818422559476136,1.02471961671569e-06,7.7362305788568e-05
"Zotu145","Zotu113",0.817232685489876,1.09456309349554e-06,8.05851611931751e-05
"Zotu1450","Zotu10065",0.887826086956522,7.19641679580718e-09,3.65804560657603e-06
"Zotu1450","Zotu1041",0.838260869565217,3.16584769510797e-07,3.76692942641795e-05
"Zotu1450","Zotu11729",0.816521739130435,1.13829050363279e-06,8.26585685223463e-05
"Zotu1450","Zotu1199",-0.822794327124116,8.00937757450271e-07,6.62945150251499e-05
"Zotu1450","Zotu12783",0.81027010669976,1.59514370268177e-06,0.000102223434215587
"Zotu1450","Zotu13220",0.852450363384529,1.23617296843292e-07,2.13945918698742e-05
"Zotu1450","Zotu1323",0.84695652173913,1.79903305141949e-07,2.683271757646e-05
"Zotu1450","Zotu13577",0.872425409250933,2.75044880204689e-08,8.55228534209344e-06
"Zotu1450","Zotu13666",0.82,9.38259970162392e-07,7.30203626065333e-05
"Zotu1450","Zotu1386",0.835652173913043,3.7268986696759e-07,4.15061743068028e-05
"Zotu1450","Zotu1394",-0.873208815854454,2.58003751696378e-08,8.16947988191224e-06
"Zotu1450","Zotu14053",0.851304347826087,1.33846127736703e-07,2.24451111710653e-05
"Zotu1450","Zotu14058",0.842608695652174,2.39660880696491e-07,3.17347804366355e-05
"Zotu1450","Zotu14156",0.879130434782609,1.56883586122092e-08,6.10005097553454e-06
"Zotu1450","Zotu14179",0.82,9.38259970162392e-07,7.30203626065333e-05
"Zotu1450","Zotu14275",0.828695652173913,5.68177755289057e-07,5.35288698389761e-05
"Zotu1451","Zotu10065",0.907826086956522,9.13316977602108e-10,1.03334399162251e-06
"Zotu1451","Zotu10300",0.805217391304348,2.07685550868142e-06,0.000122189947086711
"Zotu1451","Zotu1041",0.852173913043478,1.26018503410208e-07,2.14618393966878e-05
"Zotu1451","Zotu11729",0.902608695652174,1.63241842265904e-09,1.44484065838166e-06
"Zotu1451","Zotu11736",0.87888673527983,1.60209503441422e-08,6.15817866742522e-06
"Zotu1451","Zotu13220",0.829886828091133,5.29305118845969e-07,5.1576196179737e-05
"Zotu1451","Zotu13236",0.83304347826087,4.37516831874873e-07,4.54407278379729e-05
"Zotu1451","Zotu13577",0.824006239211779,7.47176407633887e-07,6.36206524206439e-05
"Zotu1451","Zotu13666",0.817391304347826,1.08501384987747e-06,8.01746173266654e-05
"Zotu1451","Zotu1386",0.858260869565217,8.17471632608147e-08,1.66464775915193e-05
"Zotu1451","Zotu14053",0.834782608695652,3.93274619980843e-07,4.24175369250423e-05
"Zotu1451","Zotu14058",0.846086956521739,1.90657453158494e-07,2.77972550691457e-05
"Zotu1451","Zotu14179",0.834782608695652,3.93274619980843e-07,4.24175369250423e-05
"Zotu1451","Zotu14275",0.824347826086957,7.32616793008845e-07,6.2671810701983e-05
"Zotu1451","Zotu1450",0.818260869565217,1.03397104966874e-06,7.74810218322319e-05
"Zotu1454","Zotu1154",0.815668919362252,1.19279303834041e-06,8.51835146171535e-05
"Zotu14682","Zotu1",0.946086956521739,3.00026670174702e-12,2.24243266918241e-08
"Zotu14682","Zotu10065",0.802608695652174,2.3730018550161e-06,0.000132505298102962
"Zotu14682","Zotu110",0.820869565217391,8.93434620063971e-07,7.07875931541144e-05
"Zotu14682","Zotu11729",0.904347826086957,1.35009248225515e-09,1.29738101434082e-06
"Zotu14682","Zotu11736",0.939769537327914,9.85456161117781e-12,5.84900114028616e-08
"Zotu14682","Zotu11993",0.811304347826087,1.5098226215926e-06,9.91486218223265e-05
"Zotu14682","Zotu123",0.802608695652174,2.3730018550161e-06,0.000132505298102962
"Zotu14682","Zotu13236",0.957391304347826,2.37587727269783e-13,3.4246743536264e-09
"Zotu14682","Zotu13577",0.808159965380783,1.78265504358066e-06,0.000110316335617792
"Zotu14682","Zotu1386",0.854782608695652,1.04933891797998e-07,1.92946089653699e-05
"Zotu14682","Zotu14058",0.846086956521739,1.90657453158494e-07,2.77972550691457e-05
"Zotu14682","Zotu14179",0.85304347826087,1.18603306065168e-07,2.06507901356833e-05
"Zotu14682","Zotu14275",0.905217391304348,1.22613919018022e-09,1.22493126097801e-06
"Zotu14682","Zotu1451",0.811304347826087,1.5098226215926e-06,9.91486218223265e-05
"Zotu1476","Zotu1064",0.889717666157681,6.02315619602223e-09,3.2939808767303e-06
"Zotu1476","Zotu1092",0.814333927682769,1.28278765543222e-06,8.93514155464601e-05
"Zotu1476","Zotu1445",0.838431947713425,3.13184282951795e-07,3.75525261342574e-05
"Zotu1481","Zotu10065",0.894782608695652,3.67950736546163e-09,2.40300409662629e-06
"Zotu1481","Zotu10300",0.831304347826087,4.86152229139947e-07,4.87604403542099e-05
"Zotu1481","Zotu1041",0.853913043478261,1.11581265116456e-07,1.99267352935982e-05
"Zotu1481","Zotu110",0.808695652173913,1.73328367281123e-06,0.000108022970493199
"Zotu1481","Zotu11729",0.840869565217391,2.68153164562079e-07,3.36946306113276e-05
"Zotu1481","Zotu11736",0.81409003881437,1.29986692964934e-06,9.02664990606217e-05
"Zotu1481","Zotu121",0.804347826086957,2.17169277783036e-06,0.000125214221216841
"Zotu1481","Zotu12783",0.818103007838641,1.04307519865898e-06,7.79894843144058e-05
"Zotu1481","Zotu13220",0.89171091479504,4.97567542723232e-09,2.94456386185017e-06
"Zotu1481","Zotu1323",0.825217391304348,6.96688593926353e-07,6.06263281340802e-05
"Zotu1481","Zotu1351",-0.830271745013981,5.1726158512011e-07,5.05735974509803e-05
"Zotu1481","Zotu13577",0.811681359565449,1.47974646580451e-06,9.8260716204612e-05
"Zotu1481","Zotu1386",0.842608695652174,2.39660880696491e-07,3.17347804366355e-05
