"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu631","Zotu631","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","uncultured_bacterium","Zotu631",0.000259323007263495
"Zotu638","Zotu638","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium","Zotu638",0.000186753150819044
"Zotu639","Zotu639","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu639",0.000688596592246512
"Zotu6401","Zotu6401","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","uncultured","uncultured_bacterium","Zotu6401",0.000236619114853421
"Zotu650","Zotu650","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49",NA,"Zotu650",0.000237248328257162
"Zotu652","Zotu652","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu652",0.000442374793423119
"Zotu656","Zotu656","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu656",0.000201196119521546
"Zotu660","Zotu660","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Acidobacteria_bacterium","Zotu660",0.000103175749829485
"Zotu662","Zotu662","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Candidatus_Methylospira","uncultured_bacterium","Zotu662",0.000248868484715514
"Zotu664","Zotu664","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira","metagenome","Zotu664",0.000225787116945937
"Zotu679","Zotu679","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu679",0.000215987197458645
"Zotu6790","Zotu6790","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","uncultured","uncultured_bacterium","Zotu6790",0.000120454409131203
"Zotu68","Zotu68","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA,NA,"Zotu68",0.00209051283474769
"Zotu682","Zotu682","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu682",0.000199897273847788
"Zotu6852","Zotu6852","Bacteria","Myxococcota","Myxococcia","Myxococcales",NA,NA,NA,"Zotu6852",0.00105146198426969
"Zotu69","Zotu69","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","MM2","uncultured_bacterium","Zotu69",0.00119352153339871
"Zotu691","Zotu691","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","uncultured_bacterium","Zotu691",0.000247393768410053
"Zotu699","Zotu699","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu699",0.000183582390376194
"Zotu7","Zotu7","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","uncultured","uncultured_bacterium","Zotu7",0.0358996013899293
"Zotu70","Zotu70","Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1","uncultured_bacterium","Zotu70",0.00214985972317394
"Zotu700","Zotu700","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu700",0.000609598846353579
"Zotu708","Zotu708","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae",NA,NA,"Zotu708",0.000240084648355677
"Zotu710","Zotu710","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Zotu710",0.000247461212057288
"Zotu711","Zotu711","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Acidaminobacteraceae","Acidaminobacter","uncultured_prokaryote","Zotu711",0.000121864025027899
"Zotu714","Zotu714","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu714",0.000684195470529773
"Zotu716","Zotu716","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu716",0.000175813641763477
"Zotu724","Zotu724","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_soil","Zotu724",0.000237918756074099
"Zotu726","Zotu726","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae",NA,NA,"Zotu726",0.000200470932388995
"Zotu73","Zotu73","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu73",0.00712634165435908
"Zotu739","Zotu739","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocystis","uncultured_bacterium","Zotu739",0.000123761365875305
"Zotu744","Zotu744","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_Aminicenantes","Zotu744",0.000104704942396476
"Zotu75","Zotu75","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu75",0.00409802020207773
"Zotu76","Zotu76","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans",NA,"Zotu76",0.00409165336955135
"Zotu765","Zotu765","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA,"Zotu765",0.000336265471907765
"Zotu77","Zotu77","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu77",0.00220354899891285
"Zotu783","Zotu783","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu783",0.000240793609954702
"Zotu79","Zotu79","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_bacterium","Zotu79",0.00206182709558933
"Zotu792","Zotu792","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49",NA,"Zotu792",0.000285960951507964
"Zotu801","Zotu801","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax","uncultured_bacterium","Zotu801",0.000292746819531377
"Zotu802","Zotu802","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu802",0.000195665596673958
