"","feature","method","group1","group2","p_values","adj_method","p_adjust","Compartment","Experiment","Variety","Timepoint","logFC","int_all","def_all"
"3391","ko00626","LinDA","Defoliation","Intact","0.00218764353956861","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.27005479875028,0.00193631752329207,0.00160576497507744
"3392","ko00621","LinDA","Defoliation","Intact","0.0567852052328131","BH",0.264014390960402,"Rhizosphere","Exp1","MH63","day3",-0.135371499379163,0.000478314656188031,0.000435474577580798
"3393","ko00620","LinDA","Defoliation","Intact","0.34070173983956","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",-0.0181074366386996,0.0177664896662754,0.0175448938928459
"3394","ko00623","LinDA","Defoliation","Intact","0.0857899237634298","BH",0.335477015313711,"Rhizosphere","Exp1","MH63","day3",-0.0346857936439528,0.00293321604938691,0.00286353561051152
"3395","ko00622","LinDA","Defoliation","Intact","0.00902794929054656","BH",0.107514668823782,"Rhizosphere","Exp1","MH63","day3",-0.498109158315265,0.000214848386367334,0.000152119993599905
"3396","ko00270","LinDA","Defoliation","Intact","0.951985672516979","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.034472734075319,0.0131778422031613,0.0134965146304263
"3397","ko04380","LinDA","Defoliation","Intact","0.0466438089730021","BH",0.25459745731097,"Rhizosphere","Exp1","MH63","day3",0.94056741936188,1.81140433547769e-07,3.47659746398824e-07
"3398","ko00940","LinDA","Defoliation","Intact","0.389192232204936","BH",0.778384464409872,"Rhizosphere","Exp1","MH63","day3",-0.0449566423565167,0.000904011819563636,0.000876275785612522
"3399","ko00941","LinDA","Defoliation","Intact","0.894273749147109","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0374076343481334,0.000153602412435002,0.000157637252437612
"3400","ko01053","LinDA","Defoliation","Intact","0.303420606778873","BH",0.712822642282523,"Rhizosphere","Exp1","MH63","day3",0.150633015865251,0.000202015591734555,0.000224248706201098
"3401","ko00943","LinDA","Defoliation","Intact","0.798695694019979","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.266520547455701,2.98070453436817e-05,3.58549901467937e-05
"3402","ko00100","LinDA","Defoliation","Intact","0.248280546768756","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",0.104327962832687,0.000277525792112773,0.000298338428045669
"3403","ko00945","LinDA","Defoliation","Intact","0.0173981149007446","BH",0.152877943245539,"Rhizosphere","Exp1","MH63","day3",-0.235010260211375,0.000101521362369067,8.62605652238901e-05
"3404","ko01057","LinDA","Defoliation","Intact","0.692753510012959","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",1.93778470686622,4.04330326086625e-09,1.549057853728e-08
"3405","ko01056","LinDA","Defoliation","Intact","0.576002849757607","BH",0.913579839179251,"Rhizosphere","Exp1","MH63","day3",0.249168980384563,3.92134791697316e-06,4.66060947077051e-06
"3406","ko05016","LinDA","Defoliation","Intact","0.270975804653844","BH",0.645415098357338,"Rhizosphere","Exp1","MH63","day3",0.0790805156819411,0.00251671026973655,0.00265851324650314
"3407","ko04145","LinDA","Defoliation","Intact","0.192614102549162","BH",0.596341375081903,"Rhizosphere","Exp1","MH63","day3",0.376915057847498,4.97794307778822e-07,6.46416843828521e-07
"3408","ko00071","LinDA","Defoliation","Intact","0.00246826289020858","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.138416725039609,0.00775275040050362,0.00704349508626137
"3409","ko00072","LinDA","Defoliation","Intact","0.024827995756927","BH",0.166793202264484,"Rhizosphere","Exp1","MH63","day3",-0.193704022420827,0.00235879917785818,0.00206243488866782
"3410","ko05219","LinDA","Defoliation","Intact","0.0482082655003808","BH",0.257766644104077,"Rhizosphere","Exp1","MH63","day3",-0.483688742633112,0.000114752001800525,8.20645231433865e-05
"3411","ko05215","LinDA","Defoliation","Intact","0.348892415571894","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.0740309339757652,0.000533876512448415,0.000561987099655554
"3412","ko05214","LinDA","Defoliation","Intact","0.507616367057893","BH",0.910928001158685,"Rhizosphere","Exp1","MH63","day3",0.308445010711721,8.03272564231837e-08,9.94750426744273e-08
"3413","ko05213","LinDA","Defoliation","Intact","0.253987998202113","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.883369989203739,3.65360838549612e-08,1.98061986849968e-08
"3414","ko05211","LinDA","Defoliation","Intact","0.867953673790609","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0373923837647306,0.000478655951149997,0.00049122412984003
"3415","ko05210","LinDA","Defoliation","Intact","0.548305527472248","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",0.0803721291911408,0.000812045977298781,0.000858568678673146
"3416","ko01055","LinDA","Defoliation","Intact","0.911144093391774","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0240231367000188,0.000860331654111933,0.000874777465347166
"3417","ko00902","LinDA","Defoliation","Intact","0.802782580389868","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.00782730567441568,1.84706521882901e-07,1.8571136588686e-07
"3418","ko04910","LinDA","Defoliation","Intact","0.517154678057462","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",0.062080412234768,0.0013453458574168,0.00140450086826972
"3419","ko00531","LinDA","Defoliation","Intact","0.771502285194257","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",-0.00979789378391223,0.000264832219683515,0.000263039736403382
"3420","ko04916","LinDA","Defoliation","Intact","0.553524943028023","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",-0.0932696578337745,8.0478260236952e-07,7.54399886914846e-07
"3421","ko00533","LinDA","Defoliation","Intact","0.875086446459945","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",-Inf,2.26611970934216e-09,0
"3422","ko00360","LinDA","Defoliation","Intact","0.00314852531588057","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.109603001802715,0.00517108303491271,0.00479278249491811
"3423","ko00633","LinDA","Defoliation","Intact","0.244758620996383","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.0661923599453738,0.00203277413035769,0.00194161554010229
"3424","ko00630","LinDA","Defoliation","Intact","0.0218629805864059","BH",0.16114384965611,"Rhizosphere","Exp1","MH63","day3",-0.0611416985981293,0.0128168536451085,0.012285022038095
"3425","ko00363","LinDA","Defoliation","Intact","0.0183542103675607","BH",0.155122681170997,"Rhizosphere","Exp1","MH63","day3",-0.41340483226762,0.000611352692405744,0.000459033704063791
"3426","ko00364","LinDA","Defoliation","Intact","0.0233720087287488","BH",0.16114384965611,"Rhizosphere","Exp1","MH63","day3",-0.240274933944606,0.000544059308484135,0.000460591885889755
"3427","ko05130","LinDA","Defoliation","Intact","0.199912968244859","BH",0.596341375081903,"Rhizosphere","Exp1","MH63","day3",-0.952324636773909,4.78857607559116e-06,2.47473163549875e-06
"3428","ko04115","LinDA","Defoliation","Intact","0.548305527472248","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",0.0803721291911408,0.000812045977298781,0.000858568678673146
"3429","ko04114","LinDA","Defoliation","Intact","0.34433207795925","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.863375560851983,4.37911725682225e-08,7.96688439894305e-08
"3430","ko00121","LinDA","Defoliation","Intact","0.564059020343244","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",-0.104890233260892,1.05524253761029e-05,9.81244381779429e-06
"3431","ko04914","LinDA","Defoliation","Intact","0.348314993403413","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.0740788228292215,0.00053383997636456,0.000561967293456869
"3432","ko00430","LinDA","Defoliation","Intact","0.117194687521232","BH",0.420616549733737,"Rhizosphere","Exp1","MH63","day3",-0.0913876362922334,0.00219676083219132,0.00206192259059273
"3433","ko02010","LinDA","Defoliation","Intact","0.00202540039129991","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.112952191306937,0.0421399021519717,0.0389665113320456
"3434","ko00130","LinDA","Defoliation","Intact","0.917150148219289","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0349791107925539,0.00554108707661087,0.00567707637070054
"3435","ko04330","LinDA","Defoliation","Intact","0.00506399959563003","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.997220974063812,5.89126507198415e-06,2.95131209977906e-06
"3436","ko03050","LinDA","Defoliation","Intact","0.541131626419662","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",-0.119620156803597,2.34542936563755e-05,2.15880344825784e-05
"3437","ko00361","LinDA","Defoliation","Intact","0.0232102700408724","BH",0.16114384965611,"Rhizosphere","Exp1","MH63","day3",-0.374302704065839,0.000856743437296239,0.00066095888501375
"3438","ko00040","LinDA","Defoliation","Intact","0.142200961585737","BH",0.483852622538482,"Rhizosphere","Exp1","MH63","day3",-0.0727238409761062,0.00439370118065636,0.00417771163169307
"3439","ko00730","LinDA","Defoliation","Intact","0.976648311594445","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0343057442534322,0.00514931550487868,0.00527322813350753
"3440","ko00362","LinDA","Defoliation","Intact","0.0023891772364983","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.272525061030736,0.00524004088979286,0.00433806902510476
"3441","ko01040","LinDA","Defoliation","Intact","0.0584459338767303","BH",0.264014390960402,"Rhizosphere","Exp1","MH63","day3",-0.039236321550751,0.0037069548996368,0.0036074971158055
"3442","ko00603","LinDA","Defoliation","Intact","0.643098476291381","BH",0.962810290219096,"Rhizosphere","Exp1","MH63","day3",-0.0320743606626207,0.000423875166414963,0.000414555449637906
"3443","ko03018","LinDA","Defoliation","Intact","0.67582772704432","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0552928043779483,0.0089887055176475,0.00933989395398004
"3444","ko04270","LinDA","Defoliation","Intact","0.34433207795925","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.863375560851983,4.37911725682225e-08,7.96688439894305e-08
"3445","ko00281","LinDA","Defoliation","Intact","0.0379401391127554","BH",0.217967720015486,"Rhizosphere","Exp1","MH63","day3",-0.203466297703445,0.00272313206317754,0.00236493519782238
"3446","ko00280","LinDA","Defoliation","Intact","0.00440563323167556","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.128040158946239,0.0109781646761094,0.0100458297224646
"3447","ko03013","LinDA","Defoliation","Intact","0.916417402374914","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0242488671026435,0.00107922448599214,0.00109751743126167
"3448","ko04626","LinDA","Defoliation","Intact","0.829237140177619","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0402778787123466,0.00279675205825167,0.00287593334342806
"3449","ko05200","LinDA","Defoliation","Intact","0.356317861679287","BH",0.735080942991915,"Rhizosphere","Exp1","MH63","day3",0.0649449932993403,0.00183049717757419,0.00191478252207214
"3450","ko00601","LinDA","Defoliation","Intact","0.875086446459945","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",-Inf,2.26611970934216e-09,0
"3451","ko03015","LinDA","Defoliation","Intact","0.455287128364116","BH",0.867625645240982,"Rhizosphere","Exp1","MH63","day3",0.0166168832621079,1.54263320419006e-05,1.56050388902365e-05
"3452","ko00312","LinDA","Defoliation","Intact","0.252973219090485","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.249701041536046,2.70334673804175e-05,2.27370569472634e-05
"3453","ko05020","LinDA","Defoliation","Intact","0.953751844613222","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0448634226691601,0.00014835253018397,0.00015303832145064
"3454","ko05143","LinDA","Defoliation","Intact","0.18495430536933","BH",0.590951561058103,"Rhizosphere","Exp1","MH63","day3",-0.0994691573049968,0.000121531080634429,0.000113434238419331
"3455","ko00523","LinDA","Defoliation","Intact","0.874219001985656","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0447338551030171,0.00317671975742446,0.00327676379385711
"3456","ko00520","LinDA","Defoliation","Intact","0.972002034091068","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0319375282041198,0.0166932263577428,0.0170668918469879
"3457","ko00521","LinDA","Defoliation","Intact","0.800870209884485","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0492440560304166,0.0055227740877923,0.0057145392040592
"3458","ko05146","LinDA","Defoliation","Intact","0.0575234359358467","BH",0.264014390960402,"Rhizosphere","Exp1","MH63","day3",-0.119237715025596,0.00026226739300935,0.000241462765561969
"3459","ko05145","LinDA","Defoliation","Intact","0.502578155225714","BH",0.910928001158685,"Rhizosphere","Exp1","MH63","day3",0.088503388203911,0.000819895625347384,0.000871767639553959
"3460","ko05144","LinDA","Defoliation","Intact","0.872046130881545","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.223971552928467,1.44692067455234e-08,1.68992284822895e-08
"3461","ko00052","LinDA","Defoliation","Intact","0.780609062098647","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.00941722419321013,0.0057876177944085,0.00582552016891279
"3462","ko00053","LinDA","Defoliation","Intact","0.0171869665845306","BH",0.152877943245539,"Rhizosphere","Exp1","MH63","day3",-0.113190217568657,0.0021725237854693,0.00200858811791691
"3463","ko00051","LinDA","Defoliation","Intact","0.776749571455602","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0126234798759445,0.00712111299691262,0.00718369563102379
"3464","ko00401","LinDA","Defoliation","Intact","0.916755445794024","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0250081059073297,0.00259822156998241,0.00264365253658981
"3465","ko00400","LinDA","Defoliation","Intact","0.97117097531981","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0299058577173732,0.0141778776939675,0.0144748404636499
"3466","ko04020","LinDA","Defoliation","Intact","0.0108806519588836","BH",0.1140292325291,"Rhizosphere","Exp1","MH63","day3",0.833923911373356,7.65280213604568e-06,1.36413262628238e-05
"3467","ko00350","LinDA","Defoliation","Intact","0.000493044388157309","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.139050865329043,0.00465151446608295,0.00422411656940521
"3468","ko00480","LinDA","Defoliation","Intact","0.0511867094372001","BH",0.26213380921197,"Rhizosphere","Exp1","MH63","day3",-0.0329297936991054,0.00706723385131302,0.00690774991989429
"3469","ko00643","LinDA","Defoliation","Intact","0.0660803807515608","BH",0.283820651752605,"Rhizosphere","Exp1","MH63","day3",-0.22388398545203,0.0010804763088869,0.000925165551740645
"3470","ko00642","LinDA","Defoliation","Intact","0.011763103827645","BH",0.118535892417038,"Rhizosphere","Exp1","MH63","day3",-0.0722839955659931,0.000617043573476943,0.000586889287787611
"3471","ko00640","LinDA","Defoliation","Intact","0.0497399364996551","BH",0.260637267258193,"Rhizosphere","Exp1","MH63","day3",-0.0740871209901911,0.0123521018750581,0.0117337929128205
"3472","ko00720","LinDA","Defoliation","Intact","0.582319973827996","BH",0.913579839179251,"Rhizosphere","Exp1","MH63","day3",-0.00442491145304328,0.01986861945165,0.0198077734714344
"3473","ko00960","LinDA","Defoliation","Intact","0.175652807470869","BH",0.568160932807008,"Rhizosphere","Exp1","MH63","day3",-0.0330078746711212,0.00231198322299726,0.00225968716024026
"3474","ko02020","LinDA","Defoliation","Intact","0.701417348143458","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0219813835045801,0.0372365813138979,0.0378082744983627
"3475","ko00120","LinDA","Defoliation","Intact","0.0323995278734847","BH",0.196483959935828,"Rhizosphere","Exp1","MH63","day3",-0.720630571899496,0.000101555419488131,6.16270936083973e-05
"3476","ko00965","LinDA","Defoliation","Intact","0.97800829766656","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0466777128959862,4.15743801955192e-05,4.29414964636353e-05
"3477","ko03008","LinDA","Defoliation","Intact","0.235727271828497","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",0.081344398220168,0.001033456693506,0.00109340079742983
"3478","ko05414","LinDA","Defoliation","Intact","0.935570245155435","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0792212243143214,9.62233415239282e-07,1.01654919147927e-06
"3479","ko00290","LinDA","Defoliation","Intact","0.758746341917521","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0126016740725078,0.0119130555102122,0.0120175696356949
"3480","ko04614","LinDA","Defoliation","Intact","0.766992140748613","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0164127760337396,0.000120728065630728,0.00012210936704798
"3481","ko03410","LinDA","Defoliation","Intact","0.89331911163185","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0236234824172066,0.0069810451991577,0.00709629770323511
"3482","ko05010","LinDA","Defoliation","Intact","0.470042108735243","BH",0.879650232061669,"Rhizosphere","Exp1","MH63","day3",0.0624708572838922,0.00247060252680318,0.00257993332986578
"3483","ko05012","LinDA","Defoliation","Intact","0.454122939694843","BH",0.867625645240982,"Rhizosphere","Exp1","MH63","day3",0.0950123036849847,0.00159663672432529,0.00170532699788846
"3484","ko00980","LinDA","Defoliation","Intact","0.0982337673609223","BH",0.371452136000605,"Rhizosphere","Exp1","MH63","day3",-0.162095248922299,0.00210937204121746,0.00188520096438484
"3485","ko00410","LinDA","Defoliation","Intact","0.00757778597378265","BH",0.0945419011967169,"Rhizosphere","Exp1","MH63","day3",-0.0883804339865372,0.00445742638624563,0.00419255740697903
"3486","ko00983","LinDA","Defoliation","Intact","0.811381003219365","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0543440234878753,0.00330349120485161,0.00343030183816937
"3487","ko05150","LinDA","Defoliation","Intact","0.204169294013917","BH",0.59903753637658,"Rhizosphere","Exp1","MH63","day3",-0.105334563047174,9.37209095038419e-05,8.712195883297e-05
"3488","ko00791","LinDA","Defoliation","Intact","0.0948934779168069","BH",0.365618988444168,"Rhizosphere","Exp1","MH63","day3",-0.363444266698533,0.000455450192132787,0.00035402445557422
"3489","ko00790","LinDA","Defoliation","Intact","0.713491821438756","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0548172403736433,0.00545167934311693,0.0056628093075867
"3490","ko05131","LinDA","Defoliation","Intact","0.157864617646344","BH",0.517006622791777,"Rhizosphere","Exp1","MH63","day3",-0.833929704236067,4.73761175567167e-06,2.65779581005154e-06
"3491","ko00020","LinDA","Defoliation","Intact","0.779102530555554","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0132548528398268,0.0153392528230597,0.0154808325787757
"3492","ko00710","LinDA","Defoliation","Intact","0.942936059618875","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0373670309639211,0.00969802210405426,0.00995249038773277
"3493","ko02060","LinDA","Defoliation","Intact","0.795432498290988","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.00939909022645246,0.00210308596750974,0.0021168322029293
"3494","ko00340","LinDA","Defoliation","Intact","0.870439561328543","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0225704860541238,0.00885903457571577,0.00899872106262832
"3495","ko00785","LinDA","Defoliation","Intact","0.931068519350509","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0411817562186483,0.00157395019289556,0.00161952601655202
"3496","ko00550","LinDA","Defoliation","Intact","0.783321123381642","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0490498414906899,0.0115552658053462,0.0119548852968601
"3497","ko00650","LinDA","Defoliation","Intact","0.00958843377531576","BH",0.109224767353597,"Rhizosphere","Exp1","MH63","day3",-0.0965362602844703,0.0124259773219302,0.0116217156863454
"3498","ko05223","LinDA","Defoliation","Intact","0.253987998202113","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.883369989203739,3.65360838549612e-08,1.98061986849968e-08
"3499","ko05220","LinDA","Defoliation","Intact","0.00538155190744937","BH",0.0783314777639853,"Rhizosphere","Exp1","MH63","day3",-0.99649100534087,5.92780115583911e-06,2.97111829846406e-06
"3500","ko05221","LinDA","Defoliation","Intact","0.253987998202113","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.883369989203739,3.65360838549612e-08,1.98061986849968e-08
"3501","ko02030","LinDA","Defoliation","Intact","0.346247544298501","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.0771745798884897,0.0146274587998595,0.0154312371982927
"3502","ko03320","LinDA","Defoliation","Intact","0.00396955404736625","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.0820965895461003,0.00343919457309242,0.00324895136926008
"3503","ko04744","LinDA","Defoliation","Intact","0.34433207795925","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.863375560851983,4.37911725682225e-08,7.96688439894305e-08
"3504","ko04745","LinDA","Defoliation","Intact","0.34433207795925","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.863375560851983,4.37911725682225e-08,7.96688439894305e-08
"3505","ko00522","LinDA","Defoliation","Intact","0.978966080120928","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.152567046346239,9.93696732683907e-09,1.10453916335098e-08
"3506","ko04612","LinDA","Defoliation","Intact","0.348314993403413","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.0740788228292215,0.00053383997636456,0.000561967293456869
"3507","ko04621","LinDA","Defoliation","Intact","0.352150942455824","BH",0.732250372408142,"Rhizosphere","Exp1","MH63","day3",0.0745720695388849,0.000534992023747791,0.000563372620670046
"3508","ko04622","LinDA","Defoliation","Intact","0.115756364229463","BH",0.420616549733737,"Rhizosphere","Exp1","MH63","day3",-0.228971621398304,1.7392126219524e-05,1.48397078944689e-05
"3509","ko00910","LinDA","Defoliation","Intact","0.593093870304957","BH",0.92320755226146,"Rhizosphere","Exp1","MH63","day3",0.00897045002102547,0.0120868578926439,0.012162246200407
"3510","ko04971","LinDA","Defoliation","Intact","0.562896956470096","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",0.383675375110492,3.4573188818222e-06,4.51063031669675e-06
"3511","ko00460","LinDA","Defoliation","Intact","0.0679984848443766","BH",0.287348435955269,"Rhizosphere","Exp1","MH63","day3",-0.0755557300275302,0.00302120254369817,0.00286705022242845
"3512","ko04970","LinDA","Defoliation","Intact","0.561863746490646","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",0.382226777973825,3.4898116624163e-06,4.54845303716902e-06
"3513","ko00830","LinDA","Defoliation","Intact","0.00470506568085673","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.194070546869498,0.00061565233924352,0.000538163796061706
"3514","ko00780","LinDA","Defoliation","Intact","0.615898305534845","BH",0.927387103736376,"Rhizosphere","Exp1","MH63","day3",0.0670392347187277,0.00280646000070935,0.00293994819208538
"3515","ko00511","LinDA","Defoliation","Intact","0.857915902035807","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0762724195413532,0.00121931261795086,0.0012855096887043
"3516","ko00970","LinDA","Defoliation","Intact","0.952835803614531","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0366136624544698,0.0187594749907575,0.0192416579684159
"3517","ko00030","LinDA","Defoliation","Intact","0.725048656270183","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.00834018185570889,0.0110509764853866,0.0111150469042887
"3518","ko04972","LinDA","Defoliation","Intact","0.428131945981908","BH",0.837093804830298,"Rhizosphere","Exp1","MH63","day3",0.440244288172455,3.80734396996848e-06,5.16593396718671e-06
"3519","ko00232","LinDA","Defoliation","Intact","0.0709834346693291","BH",0.295200950529591,"Rhizosphere","Exp1","MH63","day3",-0.358671507708605,1.806075705638e-06,1.40852664966994e-06
"3520","ko00230","LinDA","Defoliation","Intact","0.958915244299613","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0342202646569789,0.0353687137260278,0.0362176770622005
"3521","ko04122","LinDA","Defoliation","Intact","0.570347808857297","BH",0.913579839179251,"Rhizosphere","Exp1","MH63","day3",0.0643581196390569,0.00592612150855448,0.00619646893023567
"3522","ko04120","LinDA","Defoliation","Intact","0.875086446459945","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",Inf,0,4.91824149375306e-10
"3523","ko00540","LinDA","Defoliation","Intact","0.59902780108568","BH",0.92320755226146,"Rhizosphere","Exp1","MH63","day3",0.0648375169559163,0.0100589140326895,0.0105212934563947
"3524","ko05014","LinDA","Defoliation","Intact","0.964390023304978","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0392347279033487,0.00121886107782396,0.00125246338620873
"3525","ko03022","LinDA","Defoliation","Intact","0.386034481309361","BH",0.778384464409872,"Rhizosphere","Exp1","MH63","day3",-0.226014859856108,4.68056246189429e-09,4.00184987914341e-09
"3526","ko00660","LinDA","Defoliation","Intact","0.610692317110218","BH",0.927387103736376,"Rhizosphere","Exp1","MH63","day3",-0.0004572299232604,0.00464827006088474,0.00464679712907936
"3527","ko03020","LinDA","Defoliation","Intact","0.96533457156577","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.034986110411037,0.0100940437392793,0.010341821818397
"3528","ko04512","LinDA","Defoliation","Intact","0.0286389048031618","BH",0.178652215676866,"Rhizosphere","Exp1","MH63","day3",0.933632921968114,1.91077400874608e-07,3.64973085928048e-07
"3529","ko00982","LinDA","Defoliation","Intact","0.10918657540025","BH",0.402913841617824,"Rhizosphere","Exp1","MH63","day3",-0.147234925472334,0.0021649239717698,0.00195488187653326
"3530","ko04630","LinDA","Defoliation","Intact","0.220848075739101","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.791777747195156,4.12166463168555e-08,2.38080485641402e-08
"3531","ko03010","LinDA","Defoliation","Intact","0.878626564311097","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0443700321109051,0.0379519468245789,0.0391372917208672
"3532","ko00140","LinDA","Defoliation","Intact","0.0571921084514916","BH",0.264014390960402,"Rhizosphere","Exp1","MH63","day3",-0.3827986431045,0.000321448478411231,0.000246534385053043
"3533","ko05100","LinDA","Defoliation","Intact","0.0852187697402094","BH",0.335477015313711,"Rhizosphere","Exp1","MH63","day3",-0.504589644184011,9.32019301986836e-06,6.56943905807755e-06
"3534","ko00860","LinDA","Defoliation","Intact","0.343391939688557","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",-0.013934663894323,0.0135751117853997,0.0134446240524928
"3535","ko05410","LinDA","Defoliation","Intact","0.345170956212131","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.130950263091468,5.82114188018576e-05,6.37423604317504e-05
"3536","ko00330","LinDA","Defoliation","Intact","0.304718076090239","BH",0.712822642282523,"Rhizosphere","Exp1","MH63","day3",-0.0291084775497535,0.0168567949911859,0.0165200927079312
"3537","ko04080","LinDA","Defoliation","Intact","0.0747230416102955","BH",0.305897451592147,"Rhizosphere","Exp1","MH63","day3",0.883860471567886,4.01030378746759e-07,7.40023968683123e-07
"3538","ko04514","LinDA","Defoliation","Intact","0.545101685653468","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",1.40536968490317,9.93696732683907e-09,2.63216004228608e-08
"3539","ko00908","LinDA","Defoliation","Intact","0.832478502465776","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0552171294599237,0.000827705904392194,0.000859999236075376
"3540","ko04930","LinDA","Defoliation","Intact","0.982889705637611","BH",0.994274528482834,"Rhizosphere","Exp1","MH63","day3",0.0348349468967013,0.000780184841661282,0.000799252258191689
"3541","ko04320","LinDA","Defoliation","Intact","0.120693400441489","BH",0.427319877238785,"Rhizosphere","Exp1","MH63","day3",-1.37097520715464,2.30898447435547e-07,8.92722235399184e-08
