"label","id","labelDiff","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu1","Zotu1","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured","uncultured_Georgfuchsia","Zotu1",0.0218148682322043
"Zotu10","Zotu10","other","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","uncultured_bacterium","Zotu10",0.00247602524460191
"Zotu100","Zotu100","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA,NA,"Zotu100",0.000561518771390193
"Zotu1006","Zotu1006","other","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","CCD24","CCD24",NA,"Zotu1006",0.000213229703173337
"Zotu1007","Zotu1007","other","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium","Zotu1007",0.000197726882488122
"Zotu101","Zotu101","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured_bacterium","Zotu101",0.000975017500910723
"Zotu1017","Zotu1017","other","Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA,"Zotu1017",0.000222340045448284
"Zotu1018","Zotu1018","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocystis","uncultured_bacterium","Zotu1018",0.000157151748797359
"Zotu102","Zotu102","other","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium","Zotu102",0.00206921136052016
"Zotu1020","Zotu1020","other","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter","uncultured_prokaryote","Zotu1020",0.000216326003365455
"Zotu1024","Zotu1024","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae",NA,"Zotu1024",0.000213399578027827
"Zotu1026","Zotu1026","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu1026",0.000161142677600661
"Zotu1027","Zotu1027","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_soil","Zotu1027",0.000193440608014387
"Zotu1029","Zotu1029","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu1029",0.000136402585773047
"Zotu103","Zotu103","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured_bacterium","Zotu103",0.00303562957524362
"Zotu10300","Zotu10300","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu10300",0.000239943265688273
"Zotu1031","Zotu1031","other","Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","Myxococcales_bacterium","Zotu1031",0.000185127769367207
"Zotu1034","Zotu1034","other","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA,"Zotu1034",0.00020833438892256
"Zotu104","Zotu104","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu104",0.000912825234597798
"Zotu10402","Zotu10402","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17","uncultured_bacterium","Zotu10402",0.000959960065777851
"Zotu1042","Zotu1042","other","Bacteria","Acidobacteriota","Acidobacteriae","GOUTB8","GOUTB8","GOUTB8","uncultured_bacterium","Zotu1042",0.000223898999796492
"Zotu10430","Zotu10430","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured",NA,"Zotu10430",0.000194172461287339
"Zotu1044","Zotu1044","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1044",0.000178979696979572
"Zotu1045","Zotu1045","other","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu1045",0.000195825775165358
"Zotu1049","Zotu1049","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonas","Zotu1049",0.00017491680768905
"Zotu105","Zotu105","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu105",0.000889010812638491
"Zotu10514","Zotu10514","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",NA,NA,"Zotu10514",0.00031191082244565
"Zotu1059","Zotu1059","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium","Zotu1059",0.000228820836065909
"Zotu1065","Zotu1065","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu1065",0.000245467985022665
"Zotu1069","Zotu1069","other","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","metagenome","Zotu1069",0.000180803478408911
"Zotu107","Zotu107","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu107",0.00225406267137247
"Zotu10706","Zotu10706","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylobacillus","uncultured_bacterium","Zotu10706",0.000174945875492115
"Zotu1071","Zotu1071","other","Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA,"Zotu1071",0.000241326302719185
"Zotu1072","Zotu1072","other","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)",NA,"Zotu1072",0.000238852672622639
"Zotu1073","Zotu1073","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","uncultured_bacterium","Zotu1073",0.000107622134705138
"Zotu1074","Zotu1074","other","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium","Zotu1074",0.000161199333899075
"Zotu108","Zotu108","other","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix","metagenome","Zotu108",0.000839544498541042
"Zotu1080","Zotu1080","other","Bacteria","TA06","TA06","TA06","TA06","TA06","uncultured_soil","Zotu1080",0.000231789506552084
"Zotu10892","Zotu10892","other","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas",NA,"Zotu10892",0.000144482920504582
"Zotu109","Zotu109","other","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA,"Zotu109",0.00283574897268073
"Zotu1094","Zotu1094","other","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu1094",0.000186018125049845
"Zotu1099","Zotu1099","other","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_bacterium","Zotu1099",0.000211935195101607
"Zotu1102","Zotu1102","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1102",0.000198520143865856
"Zotu1103","Zotu1103","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA,"Zotu1103",0.000195691133911028
"Zotu1110","Zotu1110","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1110",0.000155318783689646
"Zotu1111","Zotu1111","other","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium","Zotu1111",0.00013563183685376
"Zotu11141","Zotu11141","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu11141",0.000146126574369649
"Zotu1117","Zotu1117","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu1117",0.000538050670319484
"Zotu1119","Zotu1119","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",NA,"Zotu1119",0.000192143719350417
"Zotu112","Zotu112","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Candidatus_Methylospira","uncultured_bacterium","Zotu112",0.00193017628562617
"Zotu1129","Zotu1129","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15","uncultured_bacterium","Zotu1129",0.000154717246113425
"Zotu113","Zotu113","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu113",0.00157792877981233
"Zotu1131","Zotu1131","other","Bacteria","Chloroflexi","Dehalococcoidia","Dehalococcoidales","uncultured","uncultured","uncultured_bacterium","Zotu1131",0.000189044582218089
"Zotu1132","Zotu1132","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15","uncultured_bacterium","Zotu1132",0.000185961470741255
"Zotu1133","Zotu1133","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Zotu1133",0.000209023710154541
"Zotu114","Zotu114","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu114",0.00175323244519802
"Zotu1142","Zotu1142","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu1142",0.000115732796308505
"Zotu1151","Zotu1151","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","Methylomonas_sp.","Zotu1151",0.000158799386055504
"Zotu1158","Zotu1158","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu1158",0.000173297387381127
"Zotu116","Zotu116","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_13",NA,"Zotu116",0.000339594541376782
"Zotu1161","Zotu1161","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",NA,"Zotu1161",0.000179895624623506
"Zotu1167","Zotu1167","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA,"Zotu1167",0.00010520011060418
"Zotu117","Zotu117","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas",NA,"Zotu117",0.000732785547711854
"Zotu11729","Zotu11729","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu11729",0.000963893162895316
"Zotu11736","Zotu11736","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Zoogloea","uncultured_bacterium","Zotu11736",0.000152091464961418
"Zotu1174","Zotu1174","other","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","uncultured_Acidobacterium","Zotu1174",0.00016350225166493
"Zotu1177","Zotu1177","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured",NA,"Zotu1177",0.000298373532566917
"Zotu118","Zotu118","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Zotu118",0.00175813189148924
"Zotu1185","Zotu1185","other","Bacteria","TA06","TA06","TA06","TA06","TA06","uncultured_soil","Zotu1185",0.000189203848442375
"Zotu1186","Zotu1186","other","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_bacterium","Zotu1186",0.000204213307425236
"Zotu1190","Zotu1190","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_3","Clostridium_hveragerdense","Zotu1190",0.000237091182828273
"Zotu1194","Zotu1194","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA,"Zotu1194",0.000224571023891768
"Zotu1195","Zotu1195","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1195",0.000182571621454931
"Zotu1202","Zotu1202","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","uncultured","uncultured_bacterium","Zotu1202",0.00015709721285183
"Zotu1203","Zotu1203","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas",NA,"Zotu1203",0.000126940396738158
"Zotu1204","Zotu1204","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Zotu1204",0.00016544738332494
"Zotu1205","Zotu1205","other","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA,"Zotu1205",0.000220248559020424
"Zotu12057","Zotu12057","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",NA,"Zotu12057",0.000437643818874087
"Zotu1206","Zotu1206","other","Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","uncultured_bacterium","Zotu1206",0.00017316987578503
"Zotu121","Zotu121","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas",NA,"Zotu121",0.00104558338407456
"Zotu12105","Zotu12105","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu12105",0.000160440571340579
"Zotu1213","Zotu1213","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu1213",0.000247457790222893
"Zotu1220","Zotu1220","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",NA,"Zotu1220",0.000168718513281218
"Zotu1224","Zotu1224","other","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Polyangium","uncultured_bacterium","Zotu1224",0.00013366602848728
"Zotu1225","Zotu1225","other","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured_bacterium","Zotu1225",0.000115519175066781
"Zotu1229","Zotu1229","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA,NA,"Zotu1229",0.000135954343450648
"Zotu123","Zotu123","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu123",0.00163026412522499
"Zotu1231","Zotu1231","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_saccharobutylicum","Zotu1231",0.000251037443623268
"Zotu1240","Zotu1240","other","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_soil","Zotu1240",0.000162319135082302
"Zotu1241","Zotu1241","other","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","Ignavibacteria_bacterium","Zotu1241",0.000193082373553809
"Zotu1244","Zotu1244","other","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium","Zotu1244",0.000166147532211938
"Zotu1245","Zotu1245","other","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA,"Zotu1245",0.000168130347415801
"Zotu1247","Zotu1247","other","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22",NA,"Zotu1247",0.000169451106310895
"Zotu1249","Zotu1249","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1249",0.000174431720357114
"Zotu125","Zotu125","other","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis","uncultured_bacterium","Zotu125",0.00169693105921376
"Zotu1250","Zotu1250","other","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,"Zotu1250",0.000102700274344601
"Zotu1252","Zotu1252","other","Bacteria","Myxococcota","Polyangia","mle1-27","mle1-27","mle1-27","uncultured_bacterium","Zotu1252",0.000142069163527578
"Zotu1254","Zotu1254","other","Bacteria","Chloroflexi","NLS2-31","NLS2-31","NLS2-31","NLS2-31","uncultured_bacterium","Zotu1254",0.000179596282022215
"Zotu1256","Zotu1256","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15",NA,"Zotu1256",0.000123042447551701
"Zotu1259","Zotu1259","other","Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Lenti-02","Lenti-02","metagenome","Zotu1259",0.000216303502331525
"Zotu1264","Zotu1264","other","Bacteria","LCP-89","LCP-89","LCP-89","LCP-89","LCP-89","uncultured_bacterium","Zotu1264",0.000161134807903578
"Zotu127","Zotu127","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu127",0.00080858945228975
"Zotu1271","Zotu1271","other","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu1271",0.000126088691421323
"Zotu12783","Zotu12783","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu12783",0.000168319424247926
"Zotu1279","Zotu1279","other","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA,"Zotu1279",0.000137952587909201
"Zotu1282","Zotu1282","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_gamma","Zotu1282",0.00014227576840123
"Zotu129","Zotu129","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu129",0.00175613066601807
"Zotu1291","Zotu1291","other","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,"Zotu1291",0.000113424654208409
"Zotu1295","Zotu1295","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu1295",0.000217833579866865
"Zotu1297","Zotu1297","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA,"Zotu1297",0.000145815374806691
"Zotu13","Zotu13","other","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema",NA,"Zotu13",0.00338190708957939
"Zotu130","Zotu130","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu130",0.000879552612457118
"Zotu1307","Zotu1307","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA,"Zotu1307",0.000154452763131342
"Zotu1308","Zotu1308","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Zotu1308",0.000165032372197107
"Zotu1314","Zotu1314","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1314",0.000152378823275646
"Zotu1317","Zotu1317","other","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Holophaga","uncultured_bacterium","Zotu1317",0.000216331137688698
"Zotu132","Zotu132","other","Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium","Zotu132",0.00157988161828895
"Zotu1322","Zotu1322","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_bacterium","Zotu1322",0.000149862556277689
"Zotu1323","Zotu1323","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu1323",0.00029186065291406
"Zotu13236","Zotu13236","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu13236",0.000321997530511165
"Zotu1324","Zotu1324","other","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","uncultured",NA,"Zotu1324",0.000120090363794675
"Zotu1325","Zotu1325","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_gamma","Zotu1325",0.000157593132107531
"Zotu1327","Zotu1327","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA,"Zotu1327",0.000161916355880637
"Zotu1328","Zotu1328","other","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Acidobacteria_bacterium","Zotu1328",0.00013785440424581
"Zotu133","Zotu133","other","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_bacterium","Zotu133",0.00178198527536373
"Zotu1338","Zotu1338","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15",NA,"Zotu1338",0.000150987500735817
"Zotu134","Zotu134","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans",NA,"Zotu134",0.00174761628007687
"Zotu1341","Zotu1341","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu1341",0.000142256668543116
"Zotu1347","Zotu1347","other","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu1347",0.000135301385229661
"Zotu135","Zotu135","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","uncultured_soil","Zotu135",0.00152312399746532
"Zotu1355","Zotu1355","other","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu1355",0.000112489493241864
"Zotu1374","Zotu1374","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA,"Zotu1374",0.000127378283481401
"Zotu1375","Zotu1375","other","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","metagenome","Zotu1375",0.000122641045375539
"Zotu1379","Zotu1379","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_10","uncultured_bacterium","Zotu1379",0.000159701786819764
"Zotu1381","Zotu1381","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylobacillus","uncultured_bacterium","Zotu1381",0.000126505894340654
"Zotu1385","Zotu1385","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu1385",0.00028658033709287
"Zotu1386","Zotu1386","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu1386",0.000104289792809191
"Zotu1387","Zotu1387","other","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",NA,"Zotu1387",0.000177181869767742
"Zotu1389","Zotu1389","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","Methylomonas_sp.","Zotu1389",0.000127867611724718
"Zotu1390","Zotu1390","other","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured",NA,"Zotu1390",0.000138455266617169
"Zotu1393","Zotu1393","other","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","GWC2-45-44","GWC2-45-44","uncultured_soil","Zotu1393",0.000137694320274485
"Zotu1397","Zotu1397","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_12","Clostridium_magnum","Zotu1397",0.000140435632572847
"Zotu1398","Zotu1398","other","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","uncultured_Acidobacterium","Zotu1398",0.000162793045289369
"Zotu14","Zotu14","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_prokaryote","Zotu14",0.0151553233782754
"Zotu140","Zotu140","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu140",0.000731809905560939
"Zotu1404","Zotu1404","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_8","uncultured_bacterium","Zotu1404",0.000175938653912351
"Zotu14053","Zotu14053","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu14053",0.00012017792176396
"Zotu1408","Zotu1408","other","Bacteria","TA06","TA06","TA06","TA06","TA06","uncultured_soil","Zotu1408",0.000154510555389245
"Zotu141","Zotu141","other","Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium","Zotu141",0.00136260359073953
"Zotu1410","Zotu1410","other","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1410",0.000103955308776684
"Zotu1412","Zotu1412","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15","uncultured_bacterium","Zotu1412",0.000111176625028617
"Zotu1415","Zotu1415","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu1415",0.000110270772324596
"Zotu1417","Zotu1417","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu1417",0.000360899158489021
"Zotu14179","Zotu14179","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu14179",0.000265147950155608
"Zotu1423","Zotu1423","other","Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA,"Zotu1423",0.000152785245669912
"Zotu143","Zotu143","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas",NA,"Zotu143",0.00138506285368346
"Zotu1435","Zotu1435","other","Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15",NA,"Zotu1435",0.000124170350486934
"Zotu144","Zotu144","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu144",0.000705078259873415
"Zotu1440","Zotu1440","other","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium","Zotu1440",0.000134549626554348
"Zotu1442","Zotu1442","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_bacterium","Zotu1442",0.000129714347333069
"Zotu1443","Zotu1443","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu1443",0.000100508032458074
"Zotu145","Zotu145","other","Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium","Zotu145",0.00126290046372572
